id,board_from,alight_to,arr_time
1,1,7,07:00:26.200873
2,1,2,07:00:52.632591
3,1,6,07:01:19.299258
4,1,8,07:01:45.615047
5,1,4,07:02:11.146962
6,1,2,07:02:37.695635
7,1,9,07:03:03.896508
8,1,9,07:03:29.537534
9,1,5,07:03:56.086207
10,1,7,07:04:22.752874
11,1,7,07:04:48.503947
12,1,6,07:05:14.477973
13,1,3,07:05:40.118999
14,1,3,07:06:06.093025
15,1,5,07:06:32.641698
16,1,6,07:06:58.615724
17,1,3,07:07:25.282391
18,1,8,07:07:51.033464
19,1,6,07:08:17.007490
20,1,10,07:08:43.094447
21,1,9,07:09:09.181404
22,1,2,07:09:35.497193
23,1,5,07:10:02.163860
24,1,8,07:10:28.712533
25,1,7,07:10:54.686559
26,1,4,07:11:20.773516
27,1,6,07:11:46.860473
28,1,6,07:12:12.834499
29,1,2,07:12:38.475525
30,1,5,07:13:04.226598
31,1,5,07:13:30.775271
32,1,10,07:13:57.091060
33,1,3,07:14:23.291933
34,1,3,07:14:49.840606
35,1,7,07:15:15.591679
36,1,4,07:15:41.342752
37,1,7,07:16:06.983778
38,1,7,07:16:33.070735
39,1,6,07:16:58.821808
40,1,8,07:17:24.795834
41,1,10,07:17:50.996707
42,1,10,07:18:16.747780
43,1,2,07:18:42.721806
44,1,6,07:19:08.472879
45,1,8,07:19:34.004794
46,1,3,07:19:59.755867
47,1,3,07:20:26.187585
48,1,8,07:20:52.049654
49,1,6,07:21:18.716321
50,1,7,07:21:44.690347
51,1,8,07:22:11.122065
52,1,7,07:22:37.096091
53,1,6,07:23:03.296964
54,1,7,07:23:29.728682
55,1,7,07:23:56.277355
56,1,7,07:24:21.809270
57,1,9,07:24:47.896227
58,1,10,07:25:13.537253
59,1,2,07:25:40.203920
60,1,8,07:26:06.177946
61,1,7,07:26:32.378819
62,1,5,07:26:58.694608
63,1,5,07:27:25.126326
64,1,6,07:27:51.442115
65,1,2,07:28:17.990788
66,1,6,07:28:44.191661
67,1,10,07:29:10.278618
68,1,4,07:29:36.365575
69,1,3,07:30:02.797293
70,1,10,07:30:28.998166
71,1,7,07:30:54.860235
72,1,5,07:31:20.392150
73,1,8,07:31:46.254219
74,1,6,07:32:12.228245
75,1,6,07:32:38.659963
76,1,10,07:33:04.860836
77,1,4,07:33:31.176625
78,1,6,07:33:57.263582
79,1,2,07:34:23.464455
80,1,8,07:34:49.438481
81,1,4,07:35:15.189554
82,1,3,07:35:41.505343
83,1,10,07:36:07.256416
84,1,4,07:36:33.688134
85,1,9,07:37:00.236807
86,1,3,07:37:26.785480
87,1,5,07:37:53.101269
88,1,7,07:38:19.075295
89,1,4,07:38:45.623968
90,1,10,07:39:11.597994
91,1,5,07:39:37.239020
92,1,5,07:40:03.554809
93,1,6,07:40:29.986527
94,1,9,07:40:56.187400
95,1,7,07:41:22.274357
96,1,5,07:41:48.025430
97,1,6,07:42:13.557345
98,1,4,07:42:39.198371
99,1,5,07:43:05.630089
100,1,6,07:43:31.271115
101,1,9,07:43:57.471988
102,1,3,07:44:23.223061
103,1,3,07:44:49.889728
104,1,8,07:45:15.863754
105,1,7,07:45:42.179543
106,1,3,07:46:08.495332
107,1,10,07:46:34.027247
108,1,7,07:47:00.458965
109,1,3,07:47:26.321034
110,1,2,07:47:51.962060
111,1,4,07:48:18.162933
112,1,5,07:48:44.136959
113,1,9,07:49:10.452748
114,1,6,07:49:37.001421
115,1,8,07:50:03.202294
116,1,6,07:50:29.064363
117,1,9,07:50:54.815436
118,1,7,07:51:21.364109
119,1,9,07:51:47.338135
120,1,9,07:52:14.004802
121,1,10,07:52:39.645828
122,1,4,07:53:05.286854
123,1,2,07:53:31.373811
124,1,7,07:53:57.922484
125,1,10,07:54:24.238273
126,1,2,07:54:49.989346
127,1,6,07:55:16.538019
128,1,3,07:55:42.069934
129,1,5,07:56:07.601849
130,1,10,07:56:34.268516
131,1,2,07:57:00.355473
