id,board_from,alight_to,arr_time
1,1,2,07:00:25.974026
2,1,9,07:00:51.615052
3,1,8,07:01:17.702009
4,1,3,07:01:43.676035
5,1,10,07:02:09.427108
6,1,10,07:02:35.742897
7,1,9,07:03:01.383923
8,1,7,07:03:27.699712
9,1,5,07:03:54.131430
10,1,8,07:04:20.798097
11,1,5,07:04:47.464764
12,1,5,07:05:14.131431
13,1,3,07:05:39.772457
14,1,3,07:06:05.746483
15,1,3,07:06:31.833440
16,1,10,07:06:58.382113
17,1,3,07:07:24.244182
18,1,7,07:07:49.885208
19,1,2,07:08:16.551875
20,1,6,07:08:42.525901
21,1,4,07:09:08.276974
22,1,6,07:09:34.592763
23,1,2,07:10:01.024481
24,1,2,07:10:27.225354
25,1,4,07:10:53.199380
26,1,10,07:11:19.515169
27,1,7,07:11:45.946887
28,1,3,07:12:12.495560
29,1,6,07:12:38.136586
30,1,10,07:13:03.777612
31,1,4,07:13:30.209330
32,1,4,07:13:56.183356
33,1,7,07:14:21.824382
34,1,8,07:14:47.911339
35,1,10,07:15:13.773408
36,1,5,07:15:40.440075
37,1,2,07:16:06.640948
38,1,4,07:16:33.072666
39,1,5,07:16:58.823739
40,1,7,07:17:25.490406
41,1,9,07:17:51.806195
42,1,10,07:18:18.121984
43,1,5,07:18:43.873057
44,1,4,07:19:09.514083
45,1,8,07:19:35.714956
46,1,9,07:20:01.355982
47,1,7,07:20:28.022649
48,1,4,07:20:54.689316
49,1,3,07:21:21.121034
50,1,4,07:21:46.872107
51,1,3,07:22:12.734176
52,1,5,07:22:38.485249
53,1,8,07:23:04.801038
54,1,4,07:23:31.116827
55,1,6,07:23:57.548545
56,1,6,07:24:23.299618
57,1,6,07:24:49.848291
58,1,9,07:25:16.164080
59,1,7,07:25:42.251037
60,1,5,07:26:08.451910
61,1,3,07:26:34.652783
62,1,8,07:27:01.319450
63,1,8,07:27:27.751168
64,1,3,07:27:54.299841
65,1,10,07:28:20.273867
66,1,7,07:28:46.940534
67,1,2,07:29:12.802603
68,1,10,07:29:39.118392
69,1,6,07:30:04.869465
70,1,6,07:30:31.185254
71,1,7,07:30:57.616972
72,1,7,07:31:23.479041
73,1,3,07:31:49.794830
74,1,7,07:32:15.881787
75,1,9,07:32:41.522813
76,1,4,07:33:07.384882
77,1,7,07:33:33.358908
78,1,7,07:33:59.674697
79,1,10,07:34:25.990486
80,1,6,07:34:52.306275
81,1,5,07:35:18.622064
82,1,2,07:35:45.053782
83,1,4,07:36:11.140739
84,1,7,07:36:37.002808
85,1,5,07:37:02.976834
86,1,3,07:37:28.727907
87,1,8,07:37:54.701933
