id,board_from,alight_to,arr_time
1,1,4,07:00:26.666667
2,1,5,07:00:52.417740
3,1,10,07:01:18.966413
4,1,9,07:01:44.828482
5,1,9,07:02:11.029355
6,1,10,07:02:37.116312
7,1,6,07:03:02.757338
8,1,3,07:03:28.958211
9,1,6,07:03:54.709284
10,1,6,07:04:21.375951
11,1,5,07:04:47.127024
12,1,2,07:05:13.442813
13,1,4,07:05:39.643686
14,1,5,07:06:05.730643
15,1,5,07:06:31.817600
16,1,2,07:06:57.568673
17,1,3,07:07:24.235340
18,1,4,07:07:50.322297
19,1,10,07:08:16.988964
20,1,5,07:08:43.420682
21,1,9,07:09:09.736471
22,1,3,07:09:36.168189
23,1,5,07:10:01.919262
24,1,9,07:10:27.781331
25,1,10,07:10:53.532404
26,1,3,07:11:19.848193
27,1,6,07:11:45.935150
28,1,6,07:12:11.797219
29,1,10,07:12:38.228937
30,1,10,07:13:04.315894
31,1,10,07:13:30.864567
32,1,4,07:13:56.951524
33,1,5,07:14:23.152397
34,1,2,07:14:49.014466
35,1,7,07:15:14.655492
36,1,10,07:15:40.187407
37,1,5,07:16:06.388280
38,1,3,07:16:32.936953
39,1,5,07:16:59.485626
40,1,8,07:17:25.801415
41,1,8,07:17:52.350088
42,1,4,07:18:18.898761
43,1,7,07:18:45.330479
44,1,9,07:19:11.531352
45,1,10,07:19:37.618309
46,1,2,07:20:03.705266
47,1,7,07:20:30.021055
48,1,10,07:20:55.995081
49,1,3,07:21:21.857150
50,1,10,07:21:47.608223
51,1,9,07:22:13.695180
52,1,5,07:22:40.243853
53,1,6,07:23:06.105922
54,1,3,07:23:32.421711
55,1,3,07:23:58.970384
56,1,10,07:24:25.519057
57,1,10,07:24:52.067730
58,1,4,07:25:17.818803
59,1,4,07:25:43.792829
60,1,10,07:26:10.224547
61,1,6,07:26:35.865573
62,1,3,07:27:01.952530
63,1,8,07:27:27.703603
64,1,8,07:27:54.135321
65,1,8,07:28:19.776347
66,1,8,07:28:46.443014
67,1,7,07:29:12.643887
68,1,10,07:29:38.617913
69,1,7,07:30:05.049631
70,1,7,07:30:31.365420
71,1,4,07:30:57.227489
72,1,6,07:31:22.868515
73,1,7,07:31:49.300233
74,1,9,07:32:15.274259
75,1,3,07:32:41.025332
76,1,8,07:33:06.887401
77,1,8,07:33:33.088274
78,1,2,07:33:59.289147
79,1,3,07:34:25.955814
80,1,6,07:34:52.504487
81,1,10,07:35:19.053160
82,1,4,07:35:44.585075
83,1,7,07:36:10.447144
84,1,4,07:36:36.534101
85,1,7,07:37:02.965819
86,1,6,07:37:29.397537
87,1,10,07:37:55.148610
88,1,6,07:38:20.789636
89,1,6,07:38:47.221354
90,1,10,07:39:13.422227
91,1,5,07:39:39.063253
92,1,4,07:40:05.150210
93,1,6,07:40:30.901283
94,1,8,07:40:56.763352
95,1,6,07:41:23.312025
96,1,2,07:41:49.860698
97,1,4,07:42:16.176487
98,1,7,07:42:42.038556
99,1,8,07:43:08.125513
100,1,5,07:43:34.792180
101,1,3,07:44:00.993053
102,1,5,07:44:26.744126
103,1,6,07:44:52.831083
104,1,9,07:45:19.379756
105,1,10,07:45:45.466713
106,1,2,07:46:11.440739
107,1,7,07:46:37.302808
108,1,3,07:47:03.389765
109,1,2,07:47:29.251834
110,1,3,07:47:55.113903
111,1,10,07:48:20.975972
112,1,4,07:48:46.838041
113,1,2,07:49:12.369956
114,1,10,07:49:38.918629
115,1,9,07:50:04.892655
116,1,10,07:50:30.979612
117,1,6,07:50:57.180485
118,1,2,07:51:23.381358
119,1,8,07:51:49.022384
120,1,7,07:52:15.223257
121,1,5,07:52:41.539046
122,1,5,07:53:07.854835
123,1,8,07:53:34.403508
124,1,6,07:54:00.265577
125,1,10,07:54:26.466450
126,1,4,07:54:53.133117
127,1,2,07:55:19.448906
128,1,4,07:55:45.764695
129,1,5,07:56:11.515768
130,1,2,07:56:37.716641
131,1,10,07:57:03.578710
132,1,3,07:57:29.110625
133,1,7,07:57:54.751651
134,1,3,07:58:21.183369
135,1,2,07:58:47.732042
136,1,8,07:59:13.373068
137,1,6,07:59:39.460025
138,1,5,08:00:05.211098
139,1,2,08:00:31.073167
140,1,9,08:00:56.824240
141,1,8,08:01:23.025113
142,1,10,08:01:49.225986
143,1,10,08:02:15.312943
144,1,6,08:02:40.953969
