id,board_from,alight_to,arr_time
1,1,8,07:00:25.862069
2,1,8,07:00:52.293787
3,1,7,07:01:18.155856
4,1,7,07:01:43.796882
5,1,4,07:02:10.345555
6,1,4,07:02:36.894228
7,1,9,07:03:02.756297
8,1,2,07:03:29.422964
9,1,6,07:03:55.854682
10,1,9,07:04:21.828708
11,1,10,07:04:48.377381
12,1,2,07:05:14.693170
13,1,5,07:05:40.780127
14,1,6,07:06:06.312042
15,1,6,07:06:32.978709
16,1,7,07:06:58.619735
17,1,7,07:07:24.260761
18,1,9,07:07:50.122830
19,1,9,07:08:15.984899
20,1,2,07:08:41.846968
21,1,6,07:09:08.047841
22,1,3,07:09:33.909910
23,1,4,07:10:00.225699
24,1,10,07:10:26.312656
25,1,4,07:10:52.513529
26,1,5,07:11:18.375598
27,1,5,07:11:44.924271
28,1,8,07:12:10.675344
29,1,5,07:12:36.876217
30,1,5,07:13:03.192006
31,1,10,07:13:29.054075
32,1,5,07:13:55.028101
33,1,9,07:14:21.459819
34,1,5,07:14:47.660692
35,1,9,07:15:13.301718
36,1,5,07:15:39.163787
37,1,5,07:16:05.364660
38,1,3,07:16:31.338686
39,1,4,07:16:57.425643
40,1,10,07:17:23.066669
41,1,7,07:17:48.707695
42,1,10,07:18:14.681721
43,1,4,07:18:40.655747
44,1,4,07:19:07.204420
45,1,6,07:19:32.955493
46,1,6,07:19:58.596519
47,1,5,07:20:24.237545
48,1,10,07:20:50.211571
49,1,6,07:21:15.852597
50,1,4,07:21:41.826623
51,1,7,07:22:07.688692
52,1,8,07:22:33.329718
53,1,10,07:22:59.530591
54,1,8,07:23:25.731464
55,1,3,07:23:52.398131
56,1,4,07:24:18.039157
57,1,7,07:24:43.901226
58,1,3,07:25:10.332944
59,1,10,07:25:36.084017
60,1,5,07:26:02.399806
61,1,8,07:26:28.486763
62,1,9,07:26:55.035436
63,1,10,07:27:21.467154
64,1,7,07:27:47.329223
65,1,4,07:28:12.861138
66,1,10,07:28:39.409811
67,1,9,07:29:05.841529
68,1,5,07:29:32.273247
69,1,7,07:29:58.589036
70,1,9,07:30:24.789909
71,1,3,07:30:51.105698
72,1,9,07:31:16.856771
73,1,5,07:31:43.057644
74,1,6,07:32:09.606317
75,1,8,07:32:35.357390
76,1,3,07:33:01.444347
77,1,7,07:33:27.085373
78,1,9,07:33:53.752040
79,1,9,07:34:19.838997
80,1,8,07:34:46.387670
81,1,7,07:35:12.936343
82,1,9,07:35:38.798412
83,1,4,07:36:05.347085
84,1,3,07:36:31.547958
85,1,5,07:36:57.188984
86,1,3,07:37:22.720899
87,1,3,07:37:49.036688
88,1,4,07:38:15.352477
89,1,8,07:38:41.784195
90,1,5,07:39:07.316110
91,1,10,07:39:33.631899
92,1,4,07:39:59.272925
93,1,5,07:40:24.804840
94,1,4,07:40:50.891797
95,1,9,07:41:17.558464
96,1,10,07:41:43.309537
97,1,2,07:42:09.060610
98,1,10,07:42:35.261483
99,1,5,07:43:01.693201
100,1,10,07:43:27.667227
101,1,5,07:43:53.308253
102,1,6,07:44:18.949279
103,1,5,07:44:44.700352
104,1,4,07:45:10.562421
105,1,9,07:45:36.994139
106,1,3,07:46:03.542812
107,1,10,07:46:29.404881
108,1,2,07:46:55.378907
109,1,3,07:47:21.927580
110,1,9,07:47:47.901606
111,1,9,07:48:13.433521
112,1,6,07:48:39.749310
113,1,4,07:49:05.500383
114,1,6,07:49:31.474409
115,1,10,07:49:57.790198
116,1,5,07:50:23.991071
117,1,2,07:50:50.078028
118,1,8,07:51:16.626701
119,1,2,07:51:42.600727
120,1,3,07:52:08.132642
121,1,5,07:52:33.994711
122,1,8,07:53:00.310500
123,1,5,07:53:26.511373
124,1,9,07:53:52.373442
125,1,7,07:54:18.805160
126,1,5,07:54:44.446186
127,1,5,07:55:10.533143
128,1,9,07:55:36.964861
129,1,4,07:56:02.715934
130,1,7,07:56:28.356960
131,1,10,07:56:54.443917
132,1,4,07:57:20.875635
133,1,4,07:57:47.307353
134,1,6,07:58:13.974020
135,1,9,07:58:39.725093
136,1,8,07:59:05.587162
137,1,9,07:59:31.338235
138,1,9,07:59:57.312261
139,1,9,08:00:23.399218
140,1,7,08:00:49.040244
141,1,3,08:01:15.356033
142,1,8,08:01:41.330059
143,1,3,08:02:07.645848
144,1,2,08:02:33.177763
145,1,6,08:02:59.378636
146,1,10,08:03:26.045303
147,1,7,08:03:51.796376
148,1,3,08:04:17.770402
149,1,7,08:04:44.319075
150,1,9,08:05:10.406032
151,1,2,08:05:36.954705
152,1,10,08:06:03.041662
153,1,9,08:06:28.682688
154,1,3,08:06:54.883561
155,1,4,08:07:21.199350
156,1,4,08:07:47.515139
157,1,7,08:08:13.156165
158,1,5,08:08:39.704838
159,1,9,08:09:05.905711
160,1,2,08:09:31.767780
161,1,5,08:09:58.316453
162,1,4,08:10:23.957479
163,1,3,08:10:49.819548
164,1,7,08:11:15.460574
165,1,8,08:11:41.776363
166,1,5,08:12:07.638432
167,1,8,08:12:33.279458
168,1,6,08:12:59.828131
169,1,5,08:13:26.029004
170,1,2,08:13:51.670030
171,1,8,08:14:18.101748
172,1,3,08:14:43.963817
173,1,9,08:15:10.395535
174,1,2,08:15:36.596408
175,1,6,08:16:02.797281
176,1,3,08:16:29.113070
177,1,4,08:16:55.544788
178,1,4,08:17:21.976506
179,1,9,08:17:47.838575
180,1,9,08:18:13.589648
181,1,9,08:18:39.905437
182,1,2,08:19:05.992394
183,1,10,08:19:31.524309
184,1,5,08:19:57.840098
185,1,6,08:20:23.481124
186,1,5,08:20:49.912842
187,1,10,08:21:15.553868
