id,board_from,alight_to,arr_time
1,1,5,07:00:26.086957
2,1,8,07:00:51.618872
3,1,8,07:01:18.167545
4,1,6,07:01:44.368418
5,1,4,07:02:10.455375
6,1,5,07:02:36.771164
7,1,2,07:03:02.303079
8,1,6,07:03:27.834994
9,1,7,07:03:53.921951
10,1,2,07:04:20.122824
11,1,10,07:04:46.789491
12,1,10,07:05:13.221209
13,1,2,07:05:39.308166
14,1,6,07:06:05.739884
15,1,6,07:06:31.713910
16,1,8,07:06:57.354936
17,1,6,07:07:23.555809
18,1,7,07:07:49.196835
19,1,3,07:08:15.863502
20,1,9,07:08:42.295220
21,1,7,07:09:08.611009
22,1,9,07:09:34.585035
23,1,2,07:10:00.447104
24,1,6,07:10:26.421130
25,1,9,07:10:52.736919
26,1,9,07:11:18.598988
27,1,6,07:11:44.350061
28,1,8,07:12:10.324087
29,1,10,07:12:36.411044
30,1,6,07:13:02.498001
31,1,6,07:13:28.139027
32,1,5,07:13:53.890100
33,1,6,07:14:20.556767
34,1,2,07:14:46.418836
35,1,7,07:15:12.059862
36,1,6,07:15:38.375651
37,1,7,07:16:04.126724
38,1,10,07:16:30.675397
39,1,8,07:16:56.762354
40,1,2,07:17:22.963227
41,1,9,07:17:49.050184
42,1,6,07:18:15.137141
43,1,7,07:18:41.568859
44,1,3,07:19:07.430928
45,1,2,07:19:33.404954
46,1,10,07:19:59.267023
47,1,5,07:20:25.241049
48,1,8,07:20:51.556838
49,1,7,07:21:17.643795
50,1,4,07:21:43.730752
51,1,9,07:22:09.371778
52,1,6,07:22:36.038445
53,1,6,07:23:02.705112
54,1,6,07:23:29.253785
55,1,5,07:23:55.115854
56,1,7,07:24:20.647769
57,1,10,07:24:46.179684
58,1,7,07:25:12.380557
59,1,8,07:25:38.696346
60,1,9,07:26:04.783303
61,1,9,07:26:30.534376
62,1,10,07:26:56.285449
63,1,4,07:27:22.486322
64,1,7,07:27:48.348391
65,1,5,07:28:14.897064
