id,board_from,alight_to,arr_time
1,1,6,07:00:26.315789
2,1,9,07:00:52.177858
3,1,5,07:01:18.493647
4,1,9,07:01:44.694520
5,1,8,07:02:11.010309
6,1,2,07:02:37.442027
7,1,3,07:03:03.416053
8,1,6,07:03:28.947968
9,1,4,07:03:54.699041
10,1,6,07:04:20.340067
11,1,3,07:04:46.888740
12,1,8,07:05:12.750809
13,1,3,07:05:39.182527
14,1,5,07:06:05.044596
15,1,6,07:06:31.131553
16,1,4,07:06:56.882626
17,1,8,07:07:22.969583
18,1,6,07:07:49.170456
19,1,7,07:08:15.719129
20,1,3,07:08:41.693155
21,1,3,07:09:08.124873
22,1,7,07:09:34.211830
23,1,9,07:10:00.298787
24,1,9,07:10:26.730505
25,1,10,07:10:52.704531
26,1,4,07:11:18.678557
27,1,8,07:11:45.227230
28,1,10,07:12:11.089299
29,1,7,07:12:37.176256
30,1,3,07:13:03.038325
31,1,9,07:13:29.354114
32,1,7,07:13:55.105187
33,1,7,07:14:21.420976
34,1,9,07:14:47.395002
35,1,5,07:15:13.036028
36,1,6,07:15:38.787101
37,1,10,07:16:04.649170
38,1,9,07:16:31.080888
39,1,7,07:16:56.831961
40,1,8,07:17:22.363876
41,1,6,07:17:48.912549
42,1,7,07:18:14.774618
43,1,4,07:18:41.206336
44,1,8,07:19:07.522125
45,1,4,07:19:33.953843
46,1,6,07:19:59.485758
47,1,9,07:20:25.347827
48,1,6,07:20:51.098900
49,1,7,07:21:17.299773
50,1,2,07:21:42.940799
51,1,5,07:22:09.256588
52,1,4,07:22:35.230614
53,1,7,07:23:01.779287
54,1,2,07:23:27.311202
55,1,9,07:23:53.062275
56,1,5,07:24:19.263148
57,1,8,07:24:44.795063
58,1,10,07:25:11.343736
59,1,3,07:25:37.205805
60,1,4,07:26:03.067874
61,1,5,07:26:29.268747
62,1,3,07:26:55.469620
63,1,4,07:27:21.220693
64,1,5,07:27:47.194719
65,1,9,07:28:13.056788
66,1,8,07:28:38.918857
67,1,8,07:29:04.669930
68,1,5,07:29:30.985719
69,1,6,07:29:57.186592
70,1,2,07:30:22.937665
71,1,7,07:30:48.911691
72,1,3,07:31:14.443606
73,1,7,07:31:40.759395
74,1,5,07:32:06.733421
75,1,5,07:32:32.374447
76,1,2,07:32:58.806165
77,1,6,07:33:24.668234
78,1,8,07:33:50.642260
79,1,6,07:34:16.174175
80,1,2,07:34:42.261132
81,1,3,07:35:08.692850
82,1,6,07:35:35.241523
83,1,3,07:36:01.215549
84,1,4,07:36:26.966622
85,1,10,07:36:53.633289
86,1,7,07:37:20.181962
87,1,6,07:37:45.933035
88,1,9,07:38:12.481708
89,1,7,07:38:38.682581
90,1,5,07:39:05.349248
91,1,4,07:39:30.881163
92,1,2,07:39:56.743232
93,1,4,07:40:22.605301
94,1,7,07:40:48.692258
95,1,5,07:41:14.443331
96,1,8,07:41:40.305400
97,1,9,07:42:05.946426
98,1,8,07:42:31.808495
99,1,6,07:42:58.009368
100,1,9,07:43:23.760441
101,1,8,07:43:49.622510
102,1,4,07:44:15.373583
103,1,7,07:44:41.805301
104,1,7,07:45:08.006174
105,1,10,07:45:34.207047
106,1,7,07:46:00.873714
107,1,10,07:46:26.514740
108,1,8,07:46:52.601697
109,1,10,07:47:18.917486
110,1,6,07:47:45.466159
111,1,5,07:48:12.014832
112,1,6,07:48:37.988858
113,1,4,07:49:04.075815
114,1,4,07:49:29.716841
115,1,5,07:49:55.917714
116,1,9,07:50:22.004671
117,1,10,07:50:47.978697
118,1,9,07:51:14.645364
119,1,8,07:51:40.286390
120,1,3,07:52:06.037463
121,1,8,07:52:32.469181
