id,board_from,alight_to,arr_time
1,1,3,07:00:26.548673
2,1,5,07:00:52.864462
3,1,6,07:01:18.951419
4,1,10,07:01:45.383137
5,1,4,07:02:11.470094
6,1,8,07:02:37.111120
7,1,3,07:03:03.426909
8,1,7,07:03:29.067935
9,1,7,07:03:55.499653
10,1,5,07:04:21.361722
11,1,7,07:04:47.677511
12,1,9,07:05:13.428584
13,1,9,07:05:39.179657
14,1,6,07:06:05.846324
15,1,2,07:06:32.278042
16,1,9,07:06:58.252068
17,1,8,07:07:24.003141
18,1,10,07:07:50.551814
19,1,4,07:08:16.752687
20,1,10,07:08:42.726713
21,1,2,07:09:09.275386
22,1,3,07:09:35.707104
23,1,10,07:10:01.907977
24,1,7,07:10:28.574644
25,1,4,07:10:55.006362
26,1,2,07:11:21.555035
27,1,8,07:11:47.086950
28,1,3,07:12:13.173907
29,1,2,07:12:39.840574
30,1,6,07:13:06.156363
31,1,8,07:13:32.705036
32,1,4,07:13:58.905909
33,1,5,07:14:24.437824
34,1,9,07:14:50.524781
35,1,8,07:15:16.165807
36,1,3,07:15:42.481596
37,1,8,07:16:08.343665
38,1,3,07:16:34.205734
39,1,5,07:17:00.179760
40,1,5,07:17:26.728433
41,1,9,07:17:52.369459
42,1,2,07:18:18.010485
43,1,5,07:18:44.211358
44,1,4,07:19:10.527147
45,1,6,07:19:36.728020
46,1,7,07:20:02.814977
47,1,8,07:20:28.566050
48,1,9,07:20:54.766923
49,1,5,07:21:21.082712
50,1,9,07:21:46.944781
51,1,9,07:22:13.145654
52,1,6,07:22:39.007723
53,1,2,07:23:04.539638
54,1,10,07:23:30.971356
55,1,8,07:23:57.403074
56,1,3,07:24:24.069741
57,1,2,07:24:50.270614
58,1,4,07:25:16.937281
59,1,8,07:25:43.024238
60,1,9,07:26:08.775311
61,1,8,07:26:34.976184
62,1,4,07:27:00.727257
63,1,8,07:27:26.589326
64,1,2,07:27:52.905115
65,1,7,07:28:18.656188
66,1,5,07:28:45.204861
67,1,3,07:29:10.736776
68,1,5,07:29:36.598845
69,1,4,07:30:02.799718
70,1,8,07:30:29.000591
71,1,7,07:30:55.087548
72,1,3,07:31:20.838621
73,1,4,07:31:47.270339
74,1,8,07:32:13.021412
75,1,3,07:32:39.570085
76,1,2,07:33:06.001803
77,1,2,07:33:32.550476
78,1,10,07:33:59.099149
79,1,10,07:34:25.530867
80,1,6,07:34:51.062782
81,1,6,07:35:16.813855
82,1,6,07:35:43.362528
83,1,5,07:36:08.894443
84,1,3,07:36:34.535469
85,1,10,07:37:01.202136
86,1,8,07:37:27.750809
87,1,6,07:37:54.417476
88,1,5,07:38:20.618349
89,1,10,07:38:46.369422
90,1,5,07:39:12.231491
91,1,6,07:39:37.763406
92,1,2,07:40:03.737432
93,1,8,07:40:29.711458
94,1,2,07:40:55.573527
95,1,9,07:41:21.214553
96,1,2,07:41:47.076622
97,1,9,07:42:13.508340
98,1,9,07:42:39.040255
99,1,9,07:43:05.241128
100,1,7,07:43:31.103197
101,1,8,07:43:57.534915
102,1,7,07:44:23.175941
103,1,7,07:44:48.927014
104,1,8,07:45:15.127887
105,1,3,07:45:41.214844
106,1,10,07:46:06.965917
107,1,3,07:46:33.166790
108,1,3,07:46:59.367663
109,1,7,07:47:25.341689
110,1,5,07:47:50.873604
111,1,9,07:48:16.624677
112,1,2,07:48:42.598703
113,1,9,07:49:08.130618
114,1,9,07:49:33.992687
115,1,3,07:49:59.633713
116,1,3,07:50:25.274739
117,1,2,07:50:51.475612
118,1,3,07:51:17.226685
119,1,2,07:51:42.977758
120,1,7,07:52:08.728831
121,1,6,07:52:35.395498
122,1,6,07:53:01.146571
123,1,10,07:53:27.008640
124,1,6,07:53:53.095597
125,1,8,07:54:19.182554
126,1,3,07:54:45.383427
127,1,6,07:55:11.932100
128,1,6,07:55:38.019057
