id,board_from,alight_to,arr_time
1,1,4,07:00:26.086957
2,1,3,07:00:52.635630
3,1,6,07:01:19.067348
4,1,2,07:01:45.268221
5,1,8,07:02:11.355178
6,1,3,07:02:37.670967
7,1,10,07:03:03.871840
8,1,4,07:03:29.622913
9,1,4,07:03:55.938702
10,1,7,07:04:21.800771
11,1,9,07:04:48.001644
12,1,8,07:05:13.642670
13,1,2,07:05:39.393743
14,1,10,07:06:05.709532
15,1,9,07:06:32.025321
16,1,5,07:06:57.666347
17,1,8,07:07:24.098065
18,1,10,07:07:50.072091
19,1,8,07:08:16.159048
20,1,4,07:08:41.800074
21,1,6,07:09:08.231792
22,1,9,07:09:33.982865
23,1,3,07:09:59.733938
24,1,7,07:10:25.265853
25,1,7,07:10:51.581642
26,1,10,07:11:17.897431
27,1,6,07:11:43.429346
28,1,7,07:12:09.291415
29,1,7,07:12:35.153484
30,1,10,07:13:01.820151
31,1,2,07:13:28.021024
32,1,4,07:13:53.772097
33,1,2,07:14:20.320770
34,1,4,07:14:45.961796
35,1,5,07:15:12.162669
36,1,7,07:15:38.249626
37,1,2,07:16:04.223652
38,1,8,07:16:30.539441
39,1,10,07:16:56.290514
40,1,4,07:17:22.722232
41,1,9,07:17:49.270905
42,1,6,07:18:15.471778
43,1,10,07:18:41.787567
44,1,4,07:19:08.454234
45,1,7,07:19:34.095260
46,1,5,07:20:00.411049
47,1,4,07:20:26.611922
48,1,3,07:20:52.812795
49,1,2,07:21:19.128584
50,1,10,07:21:44.879657
51,1,8,07:22:10.966614
52,1,10,07:22:37.053571
53,1,9,07:23:03.027597
54,1,9,07:23:29.228470
55,1,10,07:23:55.660188
56,1,7,07:24:22.091906
57,1,9,07:24:48.178863
58,1,10,07:25:14.845530
59,1,10,07:25:40.596603
60,1,4,07:26:06.347676
61,1,10,07:26:32.098749
62,1,10,07:26:58.072775
63,1,9,07:27:24.159732
64,1,2,07:27:50.591450
65,1,6,07:28:16.792323
66,1,10,07:28:43.340996
67,1,3,07:29:08.982022
68,1,4,07:29:34.733095
69,1,4,07:30:00.820052
70,1,10,07:30:26.461078
71,1,9,07:30:52.776867
72,1,7,07:31:19.325540
73,1,9,07:31:45.187609
74,1,5,07:32:11.049678
75,1,2,07:32:36.911747
76,1,7,07:33:03.227536
77,1,3,07:33:29.776209
78,1,5,07:33:55.417235
79,1,7,07:34:21.965908
80,1,5,07:34:48.632575
81,1,10,07:35:14.719532
82,1,8,07:35:40.581601
83,1,8,07:36:06.668558
84,1,4,07:36:32.869431
85,1,8,07:36:59.301149
86,1,8,07:37:24.833064
87,1,9,07:37:50.807090
88,1,8,07:38:16.448116
89,1,9,07:38:42.648989
90,1,6,07:39:08.849862
91,1,6,07:39:34.490888
92,1,9,07:40:00.022803
93,1,8,07:40:26.109760
94,1,9,07:40:52.658433
95,1,2,07:41:19.325100
96,1,10,07:41:44.966126
97,1,4,07:42:11.166999
98,1,8,07:42:37.029068
99,1,4,07:43:02.891137
100,1,6,07:43:28.978094
101,1,5,07:43:54.952120
102,1,5,07:44:21.383838
103,1,10,07:44:48.050505
104,1,2,07:45:14.137462
105,1,5,07:45:39.669377
106,1,5,07:46:05.420450
107,1,6,07:46:31.282519
108,1,8,07:46:57.831192
109,1,2,07:47:23.582265
110,1,9,07:47:49.444334
111,1,6,07:48:15.195407
112,1,2,07:48:41.396280
113,1,2,07:49:07.827998
