id,board_from,alight_to,arr_time
1,1,7,07:00:26.200873
2,1,5,07:00:52.287830
3,1,3,07:01:18.374787
4,1,7,07:01:43.906702
5,1,9,07:02:09.657775
6,1,5,07:02:35.408848
7,1,5,07:03:00.940763
8,1,9,07:03:26.802832
9,1,5,07:03:52.664901
10,1,5,07:04:18.865774
11,1,9,07:04:44.397689
12,1,8,07:05:10.259758
13,1,5,07:05:36.121827
14,1,8,07:06:02.095853
15,1,7,07:06:28.069879
16,1,2,07:06:53.820952
17,1,9,07:07:19.461978
18,1,10,07:07:46.010651
19,1,9,07:08:12.559324
20,1,9,07:08:38.646281
21,1,10,07:09:04.178196
22,1,7,07:09:30.265153
23,1,4,07:09:56.696871
24,1,7,07:10:22.337897
25,1,9,07:10:48.088970
26,1,9,07:11:13.620885
27,1,6,07:11:39.482954
28,1,9,07:12:05.345023
29,1,5,07:12:30.986049
30,1,6,07:12:56.960075
31,1,10,07:13:22.491990
32,1,8,07:13:48.354059
33,1,2,07:14:14.441016
34,1,5,07:14:40.756805
35,1,3,07:15:07.305478
36,1,5,07:15:33.506351
37,1,2,07:16:00.055024
38,1,8,07:16:25.917093
39,1,10,07:16:51.558119
40,1,7,07:17:17.090034
41,1,5,07:17:43.521752
42,1,6,07:18:09.383821
43,1,2,07:18:35.815539
44,1,6,07:19:01.789565
45,1,7,07:19:27.876522
46,1,2,07:19:53.850548
47,1,7,07:20:19.491574
48,1,6,07:20:45.923292
49,1,5,07:21:12.239081
50,1,7,07:21:38.554870
51,1,2,07:22:04.528896
52,1,6,07:22:30.729769
53,1,9,07:22:56.591838
54,1,4,07:23:22.232864
55,1,6,07:23:48.781537
56,1,2,07:24:15.213255
57,1,2,07:24:41.414128
58,1,5,07:25:07.055154
59,1,10,07:25:32.917223
60,1,4,07:25:59.348941
61,1,7,07:26:25.322967
62,1,7,07:26:50.854882
63,1,6,07:27:16.386797
64,1,5,07:27:42.587670
65,1,4,07:28:08.228696
66,1,10,07:28:34.544485
67,1,7,07:29:00.976203
68,1,5,07:29:26.617229
69,1,6,07:29:52.258255
70,1,4,07:30:18.009328
71,1,2,07:30:43.650354
72,1,2,07:31:09.291380
73,1,10,07:31:35.607169
74,1,2,07:32:02.155842
75,1,10,07:32:28.471631
76,1,7,07:32:54.333700
77,1,7,07:33:20.882373
78,1,4,07:33:46.969330
79,1,4,07:34:13.056287
80,1,10,07:34:39.030313
81,1,7,07:35:05.117270
82,1,7,07:35:30.758296
83,1,2,07:35:56.509369
84,1,6,07:36:22.260442
85,1,3,07:36:48.234468
86,1,3,07:37:13.985541
87,1,9,07:37:40.417259
88,1,3,07:38:05.949174
89,1,2,07:38:31.700247
90,1,10,07:38:57.562316
91,1,4,07:39:23.536342
92,1,9,07:39:50.085015
93,1,4,07:40:16.400804
94,1,10,07:40:42.041830
95,1,6,07:41:08.590503
96,1,5,07:41:35.139176
97,1,7,07:42:01.454965
98,1,3,07:42:28.121632
99,1,3,07:42:54.322505
100,1,4,07:43:20.871178
101,1,7,07:43:47.072051
102,1,5,07:44:13.159008
103,1,9,07:44:39.133034
104,1,7,07:45:05.219991
105,1,7,07:45:31.420864
106,1,2,07:45:58.087531
107,1,5,07:46:23.728557
108,1,8,07:46:50.044346
109,1,6,07:47:16.018372
110,1,10,07:47:42.567045
111,1,3,07:48:08.318118
112,1,4,07:48:34.984785
113,1,6,07:49:00.625811
114,1,5,07:49:26.826684
115,1,3,07:49:53.142473
116,1,7,07:50:19.458262
117,1,3,07:50:45.545219
118,1,3,07:51:11.632176
119,1,8,07:51:37.947965
120,1,5,07:52:04.496638
121,1,9,07:52:30.470664
122,1,10,07:52:56.444690
123,1,5,07:53:22.531647
124,1,9,07:53:48.172673
125,1,3,07:54:14.259630
126,1,3,07:54:40.575419
127,1,10,07:55:06.216445
128,1,6,07:55:32.417318
129,1,5,07:55:58.391344
130,1,5,07:56:24.592217
131,1,3,07:56:50.233243
132,1,6,07:57:15.765158
133,1,4,07:57:42.196876
134,1,2,07:58:08.058945
135,1,10,07:58:34.259818
136,1,2,07:58:59.900844
137,1,6,07:59:25.541870
138,1,9,07:59:51.515896
139,1,9,08:00:17.156922
140,1,9,08:00:43.018991
141,1,10,08:01:09.685658
142,1,2,08:01:35.547727
143,1,2,08:02:01.748600
144,1,6,08:02:28.064389
145,1,7,08:02:53.815462
146,1,2,08:03:19.456488
147,1,8,08:03:45.318557
148,1,10,08:04:11.634346
149,1,3,08:04:37.385419
150,1,8,08:05:03.026445
151,1,6,08:05:28.888514
152,1,10,08:05:55.437187
153,1,10,08:06:21.868905
154,1,2,08:06:48.535572
155,1,10,08:07:14.967290
156,1,7,08:07:40.718363
157,1,9,08:08:07.267036
158,1,10,08:08:33.698754
159,1,9,08:08:59.449827
160,1,7,08:09:25.090853
161,1,2,08:09:51.291726
162,1,4,08:10:17.265752
163,1,10,08:10:42.797667
164,1,3,08:11:09.113456
165,1,9,08:11:35.314329
166,1,9,08:12:01.630118
167,1,10,08:12:28.061836
168,1,9,08:12:54.035862
169,1,5,08:13:19.897931
170,1,9,08:13:46.564598
171,1,6,08:14:12.765471
172,1,9,08:14:39.197189
173,1,2,08:15:04.838215
174,1,3,08:15:31.386888
175,1,3,08:15:57.702677
176,1,8,08:16:23.343703
177,1,4,08:16:48.875618
178,1,6,08:17:14.516644
179,1,3,08:17:41.183311
180,1,9,08:18:07.270268
181,1,7,08:18:33.357225
182,1,8,08:18:59.558098
183,1,6,08:19:25.645055
184,1,6,08:19:52.076773
185,1,9,08:20:18.163730
186,1,7,08:20:44.137756
187,1,10,08:21:09.669671
188,1,8,08:21:36.336338
189,1,2,08:22:02.198407
190,1,6,08:22:27.839433
191,1,2,08:22:53.813459
192,1,5,08:23:19.564532
193,1,4,08:23:45.996250
194,1,7,08:24:11.858319
195,1,9,08:24:38.290037
196,1,2,08:25:04.490910
197,1,7,08:25:31.039583
198,1,4,08:25:56.680609
199,1,9,08:26:22.431682
200,1,10,08:26:47.963597
201,1,6,08:27:14.279386
202,1,7,08:27:40.828059
203,1,4,08:28:06.802085
204,1,8,08:28:32.889042
205,1,8,08:28:58.530068
206,1,10,08:29:24.392137
207,1,4,08:29:50.479094
208,1,7,08:30:16.910812
209,1,7,08:30:43.342530
210,1,2,08:31:09.774248
211,1,6,08:31:36.205966
212,1,10,08:32:02.637684
213,1,3,08:32:29.069402
214,1,6,08:32:55.501120
215,1,8,08:33:21.932838
216,1,9,08:33:48.364556
217,1,4,08:34:14.796274
218,1,4,08:34:41.227992
219,1,6,08:35:07.659710
220,1,3,08:35:34.091428
221,1,4,08:36:00.523146
222,1,8,08:36:26.954864
223,1,4,08:36:53.386582
224,1,6,08:37:19.818300
225,1,10,08:37:46.250018
226,1,7,08:38:12.681736
227,1,10,08:38:39.113454
228,1,8,08:39:05.545172
229,1,4,08:39:31.976890
230,1,8,08:39:58.408608
231,1,7,08:40:24.840326
232,1,8,08:40:51.272044
233,1,7,08:41:17.703762
234,1,8,08:41:44.135480
235,1,6,08:42:10.567198
236,1,6,08:42:36.998916
237,1,5,08:43:03.430634
238,1,6,08:43:29.862352
239,1,4,08:43:56.294070
240,1,4,08:44:22.725788
241,1,9,08:44:49.157506
242,1,9,08:45:15.589224
243,1,4,08:45:42.020942
244,1,2,08:46:08.452660
245,1,7,08:46:34.884378
246,1,5,08:47:01.316096
247,1,9,08:47:27.747814
248,1,4,08:47:54.179532
249,1,5,08:48:20.611250
250,1,5,08:48:47.042968
251,1,10,08:49:13.474686
252,1,8,08:49:39.906404
253,1,4,08:50:06.338122
254,1,4,08:50:32.769840
255,1,3,08:50:59.201558
256,1,6,08:51:25.633276
257,1,5,08:51:52.064994
258,1,6,08:52:18.496712
259,1,3,08:52:44.928430
260,1,9,08:53:11.360148
261,1,9,08:53:37.791866
262,1,9,08:54:04.223584
263,1,4,08:54:30.655302
264,1,9,08:54:57.087020
265,1,9,08:55:23.518738
266,1,2,08:55:49.950456
267,1,7,08:56:16.382174
268,1,5,08:56:42.813892
269,1,6,08:57:09.245610
270,1,9,08:57:35.677328
271,1,8,08:58:02.109046
272,1,3,08:58:28.540764
273,1,4,08:58:54.972482
274,1,8,08:59:21.404200
275,1,8,08:59:47.835918
276,1,5,09:00:14.267636
277,1,6,09:00:40.699354
278,1,6,09:01:07.131072
279,1,6,09:01:33.562790
280,1,5,09:01:59.994508
281,1,9,09:02:26.426226
282,1,5,09:02:52.857944
283,1,8,09:03:19.289662
284,1,5,09:03:45.721380
285,1,2,09:04:12.153098
286,1,2,09:04:38.584816
287,1,9,09:05:05.016534
288,1,9,09:05:31.448252
289,1,2,09:05:57.879970
290,1,10,09:06:24.311688
291,1,3,09:06:50.743406
292,1,5,09:07:17.175124
293,1,2,09:07:43.606842
294,1,2,09:08:10.038560
295,1,10,09:08:36.470278
296,1,8,09:09:02.901996
297,1,5,09:09:29.333714
298,1,5,09:09:55.765432
299,1,2,09:10:22.197150
300,1,4,09:10:48.628868
301,1,9,09:11:15.060586
302,1,8,09:11:41.492304
303,1,6,09:12:07.924022
304,1,10,09:12:34.355740
305,1,3,09:13:00.787458
306,1,5,09:13:27.219176
307,1,2,09:13:53.650894
308,1,8,09:14:20.082612
309,1,6,09:14:46.514330
310,1,10,09:15:12.946048
311,1,10,09:15:39.377766
312,1,7,09:16:05.809484
313,1,4,09:16:32.241202
314,1,2,09:16:58.672920
315,1,3,09:17:25.104638
316,1,9,09:17:51.536356
317,1,7,09:18:17.968074
318,1,6,09:18:44.399792
319,1,9,09:19:10.831510
320,1,8,09:19:37.263228
321,1,10,09:20:03.694946
322,1,3,09:20:30.126664
323,1,4,09:20:56.558382
324,1,2,09:21:22.990100
325,1,8,09:21:49.421818
326,1,3,09:22:15.853536
327,1,3,09:22:42.285254
328,1,4,09:23:08.716972
