id,board_from,alight_to,arr_time
1,1,6,07:00:26.431718
2,1,6,07:00:53.098385
3,1,4,07:01:19.414174
4,1,5,07:01:45.276243
5,1,10,07:02:11.477116
6,1,4,07:02:37.228189
7,1,4,07:03:03.776862
8,1,2,07:03:29.750888
9,1,10,07:03:55.724914
10,1,3,07:04:21.475987
11,1,9,07:04:47.227060
12,1,3,07:05:13.314017
13,1,6,07:05:39.288043
14,1,2,07:06:04.929069
15,1,9,07:06:31.360787
16,1,6,07:06:57.334813
17,1,8,07:07:23.535686
18,1,3,07:07:49.176712
19,1,4,07:08:14.817738
20,1,8,07:08:40.679807
21,1,9,07:09:07.228480
22,1,10,07:09:32.869506
23,1,10,07:09:59.185295
24,1,7,07:10:25.386168
25,1,4,07:10:51.473125
26,1,9,07:11:17.224198
27,1,6,07:11:42.975271
28,1,5,07:12:09.176144
29,1,8,07:12:35.491933
30,1,2,07:13:01.807722
31,1,9,07:13:27.669791
32,1,5,07:13:53.985580
33,1,3,07:14:19.517495
34,1,6,07:14:45.604452
35,1,5,07:15:12.036170
36,1,6,07:15:38.010196
37,1,8,07:16:04.676863
38,1,3,07:16:30.427936
39,1,3,07:16:56.068962
40,1,6,07:17:21.931031
41,1,8,07:17:48.362749
42,1,7,07:18:14.794467
43,1,3,07:18:41.343140
44,1,6,07:19:07.094213
45,1,7,07:19:33.525931
46,1,3,07:19:59.166957
47,1,6,07:20:25.715630
48,1,7,07:20:52.031419
49,1,10,07:21:17.563334
50,1,6,07:21:43.314407
51,1,2,07:22:09.746125
52,1,5,07:22:36.177843
53,1,5,07:23:02.264800
54,1,7,07:23:27.905826
55,1,7,07:23:53.879852
56,1,3,07:24:20.311570
57,1,7,07:24:45.843485
58,1,8,07:25:12.044358
59,1,5,07:25:37.685384
60,1,3,07:26:04.234057
61,1,8,07:26:30.434930
62,1,8,07:26:56.075956
63,1,8,07:27:22.162913
64,1,4,07:27:47.803939
65,1,4,07:28:14.004812
66,1,2,07:28:40.436530
67,1,10,07:29:06.187603
68,1,5,07:29:32.049672
69,1,9,07:29:58.716339
70,1,3,07:30:24.690365
71,1,9,07:30:51.122083
72,1,10,07:31:17.788750
73,1,7,07:31:44.220468
74,1,3,07:32:09.861494
75,1,6,07:32:35.502520
76,1,7,07:33:01.143546
77,1,9,07:33:27.692219
78,1,3,07:33:54.123937
79,1,10,07:34:20.324810
80,1,7,07:34:45.965836
81,1,7,07:35:12.281625
82,1,3,07:35:38.830298
83,1,3,07:36:04.471324
84,1,10,07:36:30.787113
85,1,9,07:36:56.649182
86,1,5,07:37:23.197855
87,1,7,07:37:49.629573
88,1,5,07:38:15.603599
89,1,9,07:38:42.152272
90,1,7,07:39:08.583990
91,1,3,07:39:34.225016
92,1,4,07:39:59.756931
93,1,2,07:40:25.730957
94,1,5,07:40:51.931830
95,1,2,07:41:18.598497
96,1,7,07:41:44.572523
97,1,9,07:42:10.773396
98,1,8,07:42:37.089185
99,1,4,07:43:03.637858
100,1,8,07:43:29.388931
101,1,9,07:43:55.937604
102,1,9,07:44:22.138477
103,1,5,07:44:48.687150
104,1,4,07:45:14.438223
105,1,7,07:45:40.412249
106,1,10,07:46:06.613122
107,1,3,07:46:32.254148
108,1,6,07:46:58.455021
109,1,8,07:47:24.206094
110,1,6,07:47:49.957167
111,1,6,07:48:16.272956
112,1,5,07:48:42.135025
113,1,6,07:49:08.221982
114,1,2,07:49:34.422855
115,1,4,07:50:00.738644
116,1,2,07:50:27.170362
117,1,6,07:50:52.811388
118,1,6,07:51:18.673457
119,1,4,07:51:44.424530
120,1,9,07:52:10.856248
121,1,6,07:52:37.057121
122,1,3,07:53:03.144078
123,1,8,07:53:29.575796
124,1,9,07:53:56.242463
125,1,7,07:54:22.791136
126,1,3,07:54:48.542209
127,1,5,07:55:15.208876
128,1,9,07:55:41.409749
129,1,4,07:56:07.050775
130,1,10,07:56:33.251648
131,1,5,07:56:59.002721
132,1,5,07:57:24.976747
133,1,7,07:57:51.063704
134,1,3,07:58:17.379493
135,1,4,07:58:43.353519
136,1,6,07:59:08.994545
137,1,8,07:59:34.968571
138,1,3,08:00:00.830640
139,1,5,08:00:26.471666
140,1,5,08:00:52.003581
141,1,2,08:01:17.865650
142,1,9,08:01:44.414323
143,1,3,08:02:10.276392
144,1,7,08:02:36.363349
145,1,2,08:03:02.225418
146,1,9,08:03:28.087487
147,1,2,08:03:53.838560
148,1,3,08:04:19.925517
149,1,8,08:04:46.357235
150,1,6,08:05:12.331261
151,1,6,08:05:38.532134
152,1,10,08:06:04.733007
153,1,7,08:06:30.933880
154,1,6,08:06:57.249669
155,1,6,08:07:23.000742
156,1,6,08:07:48.532657
157,1,5,08:08:14.506683
158,1,8,08:08:40.368752
159,1,5,08:09:06.455709
160,1,7,08:09:32.096735
161,1,10,08:09:57.958804
162,1,4,08:10:23.709877
163,1,7,08:10:50.258550
164,1,3,08:11:16.459423
165,1,8,08:11:42.100449
166,1,2,08:12:08.074475
167,1,8,08:12:34.161432
168,1,3,08:13:00.710105
169,1,9,08:13:26.351131
170,1,10,08:13:52.552004
171,1,10,08:14:18.638961
172,1,2,08:14:45.070679
173,1,6,08:15:10.821752
174,1,9,08:15:37.137541
175,1,3,08:16:03.453330
176,1,2,08:16:29.315399
177,1,9,08:16:55.402356
178,1,8,08:17:21.834074
179,1,9,08:17:48.265792
180,1,8,08:18:14.581581
181,1,6,08:18:40.668538
182,1,7,08:19:06.642564
183,1,2,08:19:33.074282
184,1,7,08:19:59.161239
185,1,3,08:20:25.592957
186,1,5,08:20:52.259624
187,1,2,08:21:17.791539
188,1,8,08:21:44.107328
189,1,7,08:22:09.969397
190,1,8,08:22:36.285186
191,1,6,08:23:01.926212
192,1,10,08:23:28.474885
193,1,5,08:23:55.141552
194,1,7,08:24:20.782578
195,1,2,08:24:46.533651
196,1,2,08:25:12.284724
197,1,2,08:25:38.485597
198,1,5,08:26:04.917315
199,1,6,08:26:31.118188
200,1,4,08:26:57.205145
201,1,5,08:27:23.753818
202,1,2,08:27:49.840775
203,1,8,08:28:15.481801
204,1,4,08:28:41.568758
205,1,8,08:29:07.430827
206,1,3,08:29:33.746616
207,1,3,08:29:59.720642
208,1,5,08:30:25.361668
209,1,2,08:30:51.002694
210,1,5,08:31:16.643720
211,1,5,08:31:42.284746
212,1,5,08:32:07.925772
213,1,6,08:32:33.566798
214,1,6,08:32:59.207824
215,1,6,08:33:24.848850
216,1,8,08:33:50.489876
217,1,3,08:34:16.130902
218,1,5,08:34:41.771928
219,1,2,08:35:07.412954
220,1,8,08:35:33.053980
221,1,10,08:35:58.695006
222,1,5,08:36:24.336032
223,1,8,08:36:49.977058
224,1,2,08:37:15.618084
225,1,10,08:37:41.259110
226,1,8,08:38:06.900136
227,1,3,08:38:32.541162
228,1,7,08:38:58.182188
229,1,2,08:39:23.823214
230,1,2,08:39:49.464240
231,1,5,08:40:15.105266
232,1,2,08:40:40.746292
233,1,2,08:41:06.387318
234,1,5,08:41:32.028344
235,1,2,08:41:57.669370
236,1,5,08:42:23.310396
237,1,5,08:42:48.951422
238,1,9,08:43:14.592448
239,1,3,08:43:40.233474
240,1,10,08:44:05.874500
241,1,7,08:44:31.515526
242,1,2,08:44:57.156552
243,1,7,08:45:22.797578
244,1,10,08:45:48.438604
245,1,5,08:46:14.079630
246,1,4,08:46:39.720656
247,1,5,08:47:05.361682
248,1,6,08:47:31.002708
249,1,5,08:47:56.643734
250,1,4,08:48:22.284760
251,1,6,08:48:47.925786
252,1,9,08:49:13.566812
253,1,5,08:49:39.207838
254,1,2,08:50:04.848864
255,1,10,08:50:30.489890
256,1,4,08:50:56.130916
257,1,8,08:51:21.771942
258,1,3,08:51:47.412968
259,1,4,08:52:13.053994
260,1,4,08:52:38.695020
261,1,3,08:53:04.336046
262,1,2,08:53:29.977072
263,1,2,08:53:55.618098
264,1,8,08:54:21.259124
265,1,3,08:54:46.900150
266,1,9,08:55:12.541176
267,1,10,08:55:38.182202
268,1,5,08:56:03.823228
269,1,10,08:56:29.464254
270,1,10,08:56:55.105280
271,1,5,08:57:20.746306
272,1,3,08:57:46.387332
273,1,2,08:58:12.028358
274,1,5,08:58:37.669384
275,1,6,08:59:03.310410
276,1,10,08:59:28.951436
277,1,5,08:59:54.592462
278,1,7,09:00:20.233488
279,1,4,09:00:45.874514
280,1,8,09:01:11.515540
281,1,10,09:01:37.156566
282,1,6,09:02:02.797592
283,1,7,09:02:28.438618
284,1,6,09:02:54.079644
285,1,7,09:03:19.720670
286,1,2,09:03:45.361696
287,1,7,09:04:11.002722
288,1,5,09:04:36.643748
289,1,6,09:05:02.284774
290,1,3,09:05:27.925800
291,1,6,09:05:53.566826
292,1,5,09:06:19.207852
293,1,6,09:06:44.848878
294,1,8,09:07:10.489904
295,1,9,09:07:36.130930
296,1,4,09:08:01.771956
297,1,6,09:08:27.412982
298,1,4,09:08:53.054008
299,1,3,09:09:18.695034
300,1,9,09:09:44.336060
301,1,3,09:10:09.977086
302,1,7,09:10:35.618112
303,1,2,09:11:01.259138
304,1,7,09:11:26.900164
305,1,8,09:11:52.541190
306,1,9,09:12:18.182216
307,1,6,09:12:43.823242
308,1,7,09:13:09.464268
309,1,6,09:13:35.105294
310,1,8,09:14:00.746320
311,1,4,09:14:26.387346
312,1,9,09:14:52.028372
313,1,10,09:15:17.669398
314,1,9,09:15:43.310424
315,1,8,09:16:08.951450
316,1,6,09:16:34.592476
317,1,6,09:17:00.233502
318,1,4,09:17:25.874528
319,1,7,09:17:51.515554
320,1,10,09:18:17.156580
321,1,5,09:18:42.797606
322,1,6,09:19:08.438632
323,1,2,09:19:34.079658
