id,board_from,alight_to,arr_time
1,1,2,07:00:26.200873
2,1,5,07:00:52.516662
3,1,5,07:01:19.065335
4,1,6,07:01:45.732002
5,1,9,07:02:11.483075
6,1,7,07:02:37.457101
7,1,2,07:03:03.319170
8,1,9,07:03:29.181239
9,1,9,07:03:55.155265
10,1,8,07:04:21.242222
11,1,7,07:04:47.329179
12,1,6,07:05:13.416136
13,1,8,07:05:39.731925
14,1,4,07:06:06.398592
15,1,9,07:06:32.260661
16,1,10,07:06:58.234687
17,1,8,07:07:24.901354
18,1,7,07:07:50.433269
19,1,7,07:08:16.864987
20,1,6,07:08:43.413660
21,1,6,07:09:09.962333
22,1,5,07:09:36.049290
23,1,9,07:10:02.023316
24,1,2,07:10:27.997342
25,1,2,07:10:54.084299
26,1,10,07:11:19.616214
27,1,3,07:11:45.478283
28,1,10,07:12:11.679156
29,1,4,07:12:37.211071
30,1,6,07:13:03.411944
31,1,4,07:13:29.385970
32,1,2,07:13:55.701759
33,1,10,07:14:21.902632
34,1,8,07:14:47.764701
35,1,3,07:15:14.431368
36,1,10,07:15:40.747157
37,1,8,07:16:07.295830
38,1,6,07:16:33.157899
39,1,3,07:16:59.706572
40,1,2,07:17:25.907445
41,1,8,07:17:52.223234
42,1,10,07:18:18.654952
43,1,3,07:18:44.295978
44,1,9,07:19:09.937004
45,1,9,07:19:35.578030
46,1,6,07:20:01.440099
47,1,4,07:20:27.871817
48,1,4,07:20:54.538484
49,1,7,07:21:21.087157
50,1,9,07:21:46.949226
51,1,8,07:22:12.811295
52,1,6,07:22:39.477962
53,1,9,07:23:05.451988
54,1,3,07:23:31.652861
55,1,3,07:23:57.293887
56,1,5,07:24:23.494760
57,1,9,07:24:49.695633
58,1,10,07:25:15.669659
59,1,7,07:25:41.643685
60,1,5,07:26:07.394758
61,1,3,07:26:33.145831
62,1,3,07:26:59.007900
63,1,8,07:27:24.648926
64,1,2,07:27:51.315593
65,1,3,07:28:17.289619
66,1,6,07:28:42.930645
67,1,7,07:29:08.571671
68,1,4,07:29:34.545697
69,1,9,07:30:00.632654
70,1,9,07:30:26.164569
71,1,5,07:30:52.596287
72,1,9,07:31:18.237313
73,1,2,07:31:44.324270
74,1,4,07:32:10.298296
75,1,7,07:32:36.614085
76,1,6,07:33:02.255111
77,1,6,07:33:28.342068
78,1,6,07:33:54.773786
79,1,6,07:34:20.414812
80,1,7,07:34:46.055838
81,1,9,07:35:11.587753
82,1,4,07:35:37.449822
83,1,7,07:36:03.536779
84,1,9,07:36:29.510805
85,1,9,07:36:55.942523
86,1,9,07:37:22.491196
87,1,2,07:37:48.922914
88,1,4,07:38:15.471587
89,1,5,07:38:42.020260
90,1,5,07:39:07.771333
91,1,7,07:39:33.522406
92,1,10,07:40:00.071079
93,1,2,07:40:26.386868
94,1,6,07:40:52.360894
95,1,9,07:41:18.001920
96,1,5,07:41:43.533835
97,1,2,07:42:10.200502
98,1,5,07:42:35.951575
99,1,9,07:43:02.267364
100,1,3,07:43:28.354321
101,1,7,07:43:54.216390
102,1,4,07:44:20.417263
103,1,5,07:44:46.733052
104,1,9,07:45:12.933925
105,1,10,07:45:38.907951
106,1,2,07:46:04.770020
107,1,5,07:46:30.632089
108,1,2,07:46:56.383162
109,1,9,07:47:22.698951
110,1,3,07:47:48.785908
111,1,7,07:48:14.986781
112,1,3,07:48:41.073738
113,1,3,07:49:07.160695
114,1,10,07:49:33.592413
115,1,4,07:49:59.233439
116,1,7,07:50:24.874465
117,1,7,07:50:50.515491
118,1,3,07:51:16.266564
119,1,7,07:51:42.698282
120,1,5,07:52:08.899155
121,1,2,07:52:34.761224
122,1,10,07:53:00.402250
123,1,7,07:53:26.264319
124,1,7,07:53:52.351276
125,1,8,07:54:18.325302
126,1,3,07:54:43.857217
127,1,10,07:55:09.944174
128,1,5,07:55:36.610841
129,1,8,07:56:03.159514
130,1,8,07:56:29.021583
131,1,6,07:56:55.108540
132,1,8,07:57:20.859613
133,1,7,07:57:46.946570
134,1,10,07:58:13.495243
135,1,4,07:58:39.696116
136,1,7,07:59:06.011905
137,1,10,07:59:31.652931
138,1,6,07:59:57.184846
139,1,4,08:00:22.935919
140,1,7,08:00:48.576945
141,1,6,08:01:14.217971
142,1,8,08:01:39.858997
143,1,5,08:02:06.407670
144,1,7,08:02:32.494627
145,1,4,08:02:58.810416
146,1,8,08:03:25.477083
147,1,6,08:03:51.792872
148,1,7,08:04:17.543945
149,1,2,08:04:43.630902
150,1,10,08:05:10.179575
151,1,10,08:05:35.711490
152,1,4,08:06:02.260163
153,1,3,08:06:28.347120
154,1,5,08:06:54.895793
155,1,3,08:07:20.982750
156,1,3,08:07:47.069707
157,1,3,08:08:12.710733
158,1,2,08:08:38.242648
159,1,10,08:09:04.216674
160,1,9,08:09:30.883341
161,1,8,08:09:56.745410
162,1,6,08:10:22.832367
163,1,7,08:10:49.499034
164,1,4,08:11:15.585991
165,1,5,08:11:41.227017
166,1,5,08:12:06.868043
167,1,9,08:12:32.842069
168,1,2,08:12:59.042942
169,1,10,08:13:25.129899
170,1,5,08:13:51.330772
171,1,5,08:14:17.081845
172,1,6,08:14:43.055871
173,1,9,08:15:09.142828
174,1,10,08:15:35.574546
175,1,9,08:16:01.325619
176,1,6,08:16:27.757337
177,1,4,08:16:54.306010
178,1,5,08:17:20.168079
179,1,2,08:17:46.255036
180,1,5,08:18:12.229062
181,1,3,08:18:38.429935
182,1,3,08:19:04.181008
183,1,5,08:19:29.712923
184,1,10,08:19:55.686949
185,1,9,08:20:21.773906
186,1,5,08:20:48.440573
187,1,6,08:21:14.641446
188,1,4,08:21:40.842319
189,1,6,08:22:06.483345
190,1,9,08:22:32.124371
191,1,3,08:22:58.211328
192,1,3,08:23:24.760001
193,1,9,08:23:50.511074
194,1,10,08:24:16.042989
195,1,5,08:24:42.129946
196,1,5,08:25:08.103972
197,1,5,08:25:33.855045
198,1,2,08:26:00.286763
199,1,7,08:26:26.373720
200,1,8,08:26:52.235789
201,1,10,08:27:17.986862
202,1,10,08:27:44.653529
203,1,4,08:28:11.085247
204,1,4,08:28:36.617162
205,1,8,08:29:02.258188
206,1,9,08:29:28.120257
207,1,8,08:29:54.436046
208,1,3,08:30:20.410072
209,1,10,08:30:46.384098
210,1,8,08:31:12.358124
211,1,6,08:31:38.332150
212,1,2,08:32:04.306176
213,1,5,08:32:30.280202
214,1,8,08:32:56.254228
215,1,4,08:33:22.228254
216,1,9,08:33:48.202280
217,1,6,08:34:14.176306
218,1,2,08:34:40.150332
219,1,7,08:35:06.124358
220,1,3,08:35:32.098384
221,1,2,08:35:58.072410
222,1,3,08:36:24.046436
223,1,9,08:36:50.020462
224,1,7,08:37:15.994488
225,1,7,08:37:41.968514
226,1,6,08:38:07.942540
227,1,7,08:38:33.916566
228,1,5,08:38:59.890592
229,1,8,08:39:25.864618
230,1,5,08:39:51.838644
231,1,8,08:40:17.812670
232,1,6,08:40:43.786696
233,1,2,08:41:09.760722
234,1,6,08:41:35.734748
235,1,4,08:42:01.708774
236,1,3,08:42:27.682800
237,1,6,08:42:53.656826
238,1,7,08:43:19.630852
239,1,3,08:43:45.604878
240,1,2,08:44:11.578904
241,1,2,08:44:37.552930
242,1,2,08:45:03.526956
243,1,8,08:45:29.500982
