id,board_from,alight_to,arr_time
1,1,7,07:00:25.641026
2,1,3,07:00:51.282052
3,1,7,07:01:17.144121
4,1,2,07:01:42.676036
5,1,4,07:02:08.207951
6,1,2,07:02:34.639669
7,1,5,07:03:00.280695
8,1,10,07:03:26.712413
9,1,2,07:03:52.799370
10,1,10,07:04:18.661439
11,1,10,07:04:45.093157
12,1,6,07:05:11.759824
13,1,6,07:05:37.960697
14,1,10,07:06:03.934723
15,1,4,07:06:29.575749
16,1,8,07:06:55.216775
17,1,6,07:07:20.857801
18,1,8,07:07:47.289519
19,1,10,07:08:13.040592
20,1,7,07:08:38.902661
21,1,4,07:09:05.569328
22,1,4,07:09:32.118001
23,1,6,07:09:58.666674
24,1,5,07:10:24.417747
25,1,2,07:10:50.849465
26,1,6,07:11:17.165254
27,1,6,07:11:42.916327
28,1,10,07:12:08.557353
29,1,2,07:12:34.198379
30,1,9,07:13:00.865046
31,1,9,07:13:26.727115
32,1,2,07:13:52.368141
33,1,3,07:14:18.009167
34,1,4,07:14:44.324956
35,1,7,07:15:10.076029
36,1,3,07:15:36.624702
37,1,5,07:16:02.156617
38,1,9,07:16:28.588335
39,1,7,07:16:54.904124
40,1,9,07:17:21.452797
41,1,10,07:17:47.539754
42,1,10,07:18:13.290827
43,1,3,07:18:38.822742
44,1,4,07:19:05.254460
45,1,10,07:19:30.786375
46,1,9,07:19:56.648444
47,1,10,07:20:22.399517
48,1,8,07:20:48.948190
49,1,5,07:21:15.263979
50,1,2,07:21:41.350936
51,1,4,07:22:06.991962
52,1,8,07:22:33.192835
53,1,5,07:22:59.393708
54,1,8,07:23:25.594581
55,1,8,07:23:51.126496
56,1,5,07:24:17.675169
57,1,10,07:24:43.876042
58,1,10,07:25:09.517068
59,1,3,07:25:35.604025
60,1,2,07:26:01.466094
61,1,4,07:26:27.897812
62,1,10,07:26:53.648885
63,1,6,07:27:19.289911
64,1,8,07:27:45.376868
65,1,6,07:28:10.908783
66,1,2,07:28:37.457456
67,1,7,07:29:03.658329
68,1,4,07:29:30.324996
69,1,10,07:29:56.756714
70,1,7,07:30:23.188432
71,1,2,07:30:49.620150
72,1,10,07:31:16.168823
73,1,9,07:31:42.030892
74,1,10,07:32:08.697559
75,1,9,07:32:34.898432
76,1,3,07:33:00.649505
77,1,9,07:33:26.736462
78,1,10,07:33:52.710488
79,1,4,07:34:18.572557
80,1,6,07:34:44.773430
81,1,5,07:35:11.089219
82,1,6,07:35:36.730245
83,1,7,07:36:03.278918
84,1,9,07:36:29.710636
85,1,3,07:36:55.797593
86,1,6,07:37:21.438619
87,1,5,07:37:47.987292
88,1,9,07:38:13.628318
89,1,4,07:38:39.944107
90,1,3,07:39:06.031064
91,1,10,07:39:32.346853
92,1,3,07:39:58.208922
93,1,8,07:40:24.182948
94,1,7,07:40:50.614666
95,1,2,07:41:17.046384
96,1,5,07:41:42.797457
97,1,6,07:42:08.771483
98,1,6,07:42:35.087272
99,1,2,07:43:00.949341
100,1,3,07:43:27.381059
101,1,8,07:43:53.132132
102,1,2,07:44:18.994201
103,1,8,07:44:44.635227
104,1,10,07:45:10.386300
105,1,8,07:45:36.360326
106,1,2,07:46:02.222395
107,1,7,07:46:28.771068
108,1,8,07:46:54.971941
109,1,10,07:47:21.287730
110,1,5,07:47:47.374687
111,1,7,07:48:14.041354
112,1,5,07:48:39.903423
113,1,5,07:49:05.435338
114,1,4,07:49:30.967253
115,1,6,07:49:57.515926
116,1,4,07:50:23.716799
117,1,8,07:50:49.917672
118,1,5,07:51:15.891698
119,1,4,07:51:41.753767
120,1,2,07:52:07.394793
121,1,2,07:52:33.368819
122,1,3,07:52:59.009845
123,1,10,07:53:25.325634
124,1,8,07:53:51.076707
125,1,5,07:54:17.163664
126,1,2,07:54:43.364537
127,1,9,07:55:09.338563
128,1,9,07:55:34.979589
129,1,7,07:56:01.411307
130,1,2,07:56:27.843025
131,1,8,07:56:53.484051
132,1,5,07:57:19.125077
133,1,7,07:57:45.440866
134,1,6,07:58:11.756655
135,1,9,07:58:37.730681
136,1,5,07:59:04.046470
137,1,6,07:59:30.247343
138,1,4,07:59:56.109412
139,1,8,08:00:21.860485
140,1,10,08:00:47.722554
141,1,7,08:01:13.363580
142,1,6,08:01:39.564453
143,1,8,08:02:05.315526
144,1,8,08:02:31.066599
145,1,3,08:02:57.382388
146,1,9,08:03:23.698177
147,1,6,08:03:49.560246
148,1,8,08:04:15.311319
149,1,6,08:04:41.398276
150,1,3,08:05:07.485233
151,1,6,08:05:33.126259
152,1,10,08:05:59.557977
153,1,8,08:06:25.199003
154,1,3,08:06:50.950076
155,1,5,08:07:17.265865
156,1,7,08:07:43.352822
157,1,10,08:08:09.901495
158,1,8,08:08:36.568162
159,1,3,08:09:02.655119
160,1,5,08:09:28.517188
161,1,9,08:09:54.491214
162,1,4,08:10:20.922932
163,1,9,08:10:47.354650
164,1,8,08:11:13.670439
