id,board_from,alight_to,arr_time
1,1,8,07:00:25.751073
2,1,9,07:00:52.066862
3,1,9,07:01:18.615535
4,1,9,07:01:44.256561
5,1,9,07:02:09.897587
6,1,5,07:02:35.984544
7,1,5,07:03:02.416262
8,1,10,07:03:28.167335
9,1,4,07:03:54.141361
10,1,2,07:04:20.808028
11,1,10,07:04:46.782054
12,1,8,07:05:12.869011
13,1,7,07:05:38.843037
14,1,3,07:06:04.929994
15,1,5,07:06:30.792063
16,1,9,07:06:57.340736
17,1,10,07:07:23.427693
18,1,4,07:07:49.514650
19,1,10,07:08:15.830439
20,1,4,07:08:42.146228
21,1,7,07:09:08.577946
22,1,3,07:09:34.440015
23,1,9,07:10:00.302084
24,1,10,07:10:26.389041
25,1,6,07:10:52.820759
26,1,8,07:11:19.369432
27,1,6,07:11:45.918105
28,1,10,07:12:12.118978
29,1,4,07:12:38.434767
30,1,2,07:13:04.185840
31,1,4,07:13:30.617558
32,1,4,07:13:57.166231
33,1,7,07:14:22.807257
34,1,6,07:14:48.781283
35,1,2,07:15:14.422309
36,1,3,07:15:40.396335
37,1,5,07:16:06.597208
38,1,8,07:16:32.238234
39,1,10,07:16:57.989307
40,1,3,07:17:24.076264
41,1,9,07:17:49.827337
42,1,7,07:18:15.578410
43,1,5,07:18:41.779283
44,1,2,07:19:07.530356
45,1,8,07:19:33.617313
46,1,9,07:19:59.479382
47,1,6,07:20:25.795171
48,1,3,07:20:51.657240
49,1,6,07:21:17.189155
50,1,6,07:21:42.940228
51,1,4,07:22:09.256017
52,1,10,07:22:35.230043
53,1,7,07:23:01.317000
54,1,8,07:23:27.865673
55,1,5,07:23:53.727742
56,1,2,07:24:19.478815
57,1,4,07:24:45.452841
58,1,9,07:25:11.314910
59,1,9,07:25:37.176979
60,1,10,07:26:02.928052
61,1,3,07:26:29.476725
62,1,7,07:26:55.792514
63,1,4,07:27:21.879471
64,1,9,07:27:48.311189
65,1,3,07:28:14.398146
66,1,10,07:28:40.039172
67,1,10,07:29:06.587845
68,1,6,07:29:32.228871
69,1,3,07:29:57.869897
70,1,4,07:30:23.731966
71,1,10,07:30:50.398633
72,1,2,07:31:16.372659
73,1,4,07:31:42.804377
74,1,6,07:32:09.236095
75,1,5,07:32:35.098164
76,1,5,07:33:01.185121
77,1,3,07:33:26.826147
78,1,9,07:33:52.800173
79,1,2,07:34:18.332088
80,1,10,07:34:44.419045
81,1,3,07:35:10.281114
82,1,6,07:35:36.143183
83,1,4,07:36:02.230140
84,1,2,07:36:28.778813
85,1,8,07:36:55.445480
86,1,3,07:37:21.877198
87,1,9,07:37:48.078071
88,1,6,07:38:14.626744
89,1,2,07:38:41.058462
90,1,10,07:39:07.145419
91,1,2,07:39:33.812086
92,1,7,07:39:59.899043
93,1,9,07:40:25.761112
94,1,7,07:40:51.402138
95,1,5,07:41:17.950811
96,1,4,07:41:43.812880
97,1,3,07:42:09.453906
98,1,9,07:42:35.885624
99,1,5,07:43:01.747693
100,1,2,07:43:27.388719
101,1,8,07:43:53.589592
102,1,3,07:44:19.790465
103,1,7,07:44:45.431491
104,1,5,07:45:11.293560
105,1,8,07:45:37.155629
106,1,5,07:46:03.471418
107,1,5,07:46:29.787207
108,1,6,07:46:56.453874
109,1,5,07:47:22.315943
110,1,3,07:47:48.864616
111,1,8,07:48:15.180405
112,1,6,07:48:41.496194
113,1,3,07:49:07.697067
114,1,8,07:49:33.228982
115,1,7,07:49:59.777655
116,1,3,07:50:26.093444
117,1,7,07:50:51.955513
118,1,2,07:51:17.596539
119,1,3,07:51:43.347612
120,1,3,07:52:09.209681
121,1,4,07:52:35.410554
122,1,6,07:53:01.272623
123,1,3,07:53:27.359580
124,1,9,07:53:53.560453
125,1,9,07:54:19.534479
