id,board_from,alight_to,arr_time
1,1,8,07:00:26.548673
2,1,3,07:00:52.980391
3,1,7,07:01:19.067348
4,1,6,07:01:44.708374
5,1,6,07:02:10.795331
6,1,10,07:02:36.882288
7,1,7,07:03:02.633361
8,1,9,07:03:28.720318
9,1,4,07:03:54.471391
10,1,8,07:04:20.333460
11,1,6,07:04:46.882133
12,1,6,07:05:13.548800
13,1,2,07:05:39.189826
14,1,3,07:06:05.738499
15,1,6,07:06:32.170217
16,1,6,07:06:58.032286
17,1,8,07:07:23.564201
18,1,8,07:07:49.315274
19,1,9,07:08:15.066347
20,1,5,07:08:41.153304
21,1,7,07:09:07.240261
22,1,5,07:09:32.991334
23,1,6,07:09:58.853403
24,1,8,07:10:25.054276
25,1,5,07:10:51.485994
26,1,7,07:11:17.237067
27,1,5,07:11:43.552856
28,1,8,07:12:09.414925
29,1,6,07:12:35.846643
30,1,10,07:13:02.278361
31,1,7,07:13:28.479234
32,1,8,07:13:54.230307
33,1,5,07:14:20.431180
34,1,2,07:14:46.293249
35,1,5,07:15:12.494122
36,1,4,07:15:38.026037
37,1,10,07:16:03.667063
38,1,7,07:16:29.641089
39,1,9,07:16:55.841962
40,1,8,07:17:22.273680
41,1,9,07:17:48.360637
42,1,2,07:18:14.447594
43,1,8,07:18:40.879312
44,1,8,07:19:07.195101
45,1,9,07:19:33.743774
46,1,9,07:20:00.175492
47,1,8,07:20:26.607210
48,1,6,07:20:53.038928
49,1,8,07:21:19.239801
50,1,10,07:21:45.555590
51,1,2,07:22:11.756463
52,1,4,07:22:37.730489
53,1,7,07:23:04.162207
54,1,5,07:23:30.710880
55,1,10,07:23:57.026669
56,1,2,07:24:23.458387
57,1,9,07:24:48.990302
58,1,10,07:25:14.741375
59,1,9,07:25:41.173093
60,1,7,07:26:07.373966
61,1,2,07:26:33.014992
62,1,9,07:26:58.877061
63,1,5,07:27:24.964018
64,1,6,07:27:50.826087
65,1,5,07:28:17.257805
66,1,6,07:28:42.789720
67,1,7,07:29:09.221438
68,1,4,07:29:35.888105
69,1,2,07:30:01.639178
70,1,7,07:30:28.070896
71,1,8,07:30:53.711922
72,1,8,07:31:19.352948
73,1,3,07:31:45.326974
74,1,8,07:32:11.758692
75,1,5,07:32:37.732718
76,1,8,07:33:03.594787
77,1,10,07:33:30.026505
78,1,10,07:33:55.667531
79,1,2,07:34:21.868404
80,1,8,07:34:48.300122
81,1,9,07:35:14.387079
82,1,3,07:35:39.918994
83,1,7,07:36:06.005951
84,1,7,07:36:31.757024
85,1,5,07:36:58.188742
86,1,9,07:37:24.275699
87,1,5,07:37:50.249725
88,1,8,07:38:15.890751
89,1,2,07:38:42.206540
90,1,8,07:39:08.755213
91,1,3,07:39:34.506286
92,1,6,07:40:00.257359
93,1,10,07:40:26.008432
94,1,8,07:40:52.557105
95,1,6,07:41:18.198131
96,1,10,07:41:43.949204
97,1,8,07:42:10.036161
98,1,10,07:42:36.351950
99,1,5,07:43:02.900623
100,1,8,07:43:28.651696
101,1,6,07:43:55.200369
102,1,3,07:44:20.951442
103,1,5,07:44:47.267231
104,1,2,07:45:13.698949
105,1,7,07:45:40.247622
106,1,6,07:46:06.796295
107,1,4,07:46:32.770321
108,1,2,07:46:59.318994
109,1,4,07:47:25.634783
110,1,10,07:47:51.835656
111,1,7,07:48:18.267374
112,1,8,07:48:44.583163
113,1,9,07:49:10.557189
114,1,3,07:49:37.105862
115,1,8,07:50:03.306735
116,1,4,07:50:29.622524
117,1,9,07:50:56.289191
118,1,2,07:51:22.151260
119,1,9,07:51:47.792286
120,1,7,07:52:14.108075
121,1,4,07:52:40.195032
122,1,4,07:53:05.946105
123,1,3,07:53:31.587131
124,1,8,07:53:57.674088
125,1,9,07:54:23.989877
126,1,8,07:54:50.190750
127,1,9,07:55:16.391623
128,1,5,07:55:42.032649
129,1,10,07:56:08.233522
130,1,8,07:56:34.207548
131,1,4,07:57:00.639266
132,1,8,07:57:26.280292
133,1,10,07:57:52.254318
134,1,8,07:58:18.570107
135,1,10,07:58:44.102022
136,1,7,07:59:09.853095
137,1,7,07:59:36.401768
138,1,6,08:00:02.488725
139,1,3,08:00:28.020640
140,1,3,08:00:53.661666
141,1,4,08:01:19.635692
142,1,10,08:01:45.722649
143,1,8,08:02:11.696675
144,1,10,08:02:38.363342
145,1,7,08:03:04.004368
146,1,5,08:03:30.436086
147,1,7,08:03:56.636959
148,1,8,08:04:22.168874
149,1,10,08:04:47.700789
150,1,5,08:05:13.341815
151,1,4,08:05:39.542688
152,1,10,08:06:05.516714
153,1,8,08:06:31.603671
154,1,2,08:06:57.690628
155,1,9,08:07:23.777585
156,1,10,08:07:49.528658
157,1,4,08:08:15.844447
158,1,9,08:08:41.376362
159,1,6,08:09:07.127435
160,1,10,08:09:32.659350
161,1,5,08:09:59.208023
162,1,5,08:10:25.874690
163,1,7,08:10:52.075563
164,1,4,08:11:17.716589
165,1,3,08:11:43.467662
166,1,10,08:12:09.329731
167,1,7,08:12:35.303757
168,1,9,08:13:01.277783
169,1,6,08:13:26.918809
170,1,4,08:13:53.005766
171,1,9,08:14:18.646792
172,1,10,08:14:45.195465
173,1,6,08:15:11.511254
174,1,10,08:15:38.059927
175,1,3,08:16:04.608600
176,1,8,08:16:30.695557
177,1,6,08:16:57.011346
178,1,6,08:17:23.098303
179,1,4,08:17:48.739329
180,1,2,08:18:14.826286
181,1,7,08:18:40.913243
182,1,7,08:19:07.344961
183,1,5,08:19:33.207030
184,1,9,08:19:59.069099
185,1,4,08:20:25.043125
186,1,3,08:20:50.905194
187,1,4,08:21:16.992151
188,1,2,08:21:43.079108
189,1,5,08:22:09.627781
190,1,8,08:22:36.176454
191,1,5,08:23:01.817480
192,1,9,08:23:27.904437
