id,board_from,alight_to,arr_time
1,1,7,07:00:25.974026
2,1,5,07:00:52.174899
3,1,9,07:01:18.841566
4,1,8,07:01:45.042439
5,1,4,07:02:11.474157
6,1,7,07:02:37.225230
7,1,3,07:03:02.976303
8,1,7,07:03:28.950329
9,1,2,07:03:54.701402
10,1,2,07:04:21.250075
11,1,9,07:04:47.681793
12,1,6,07:05:13.322819
13,1,8,07:05:39.409776
14,1,8,07:06:05.841494
15,1,4,07:06:32.390167
16,1,10,07:06:58.938840
17,1,9,07:07:25.605507
18,1,2,07:07:51.579533
19,1,6,07:08:17.895322
20,1,5,07:08:43.982279
21,1,4,07:09:09.623305
22,1,3,07:09:35.374378
23,1,8,07:10:01.806096
24,1,5,07:10:27.780122
25,1,9,07:10:54.095911
26,1,2,07:11:20.069937
27,1,2,07:11:46.043963
28,1,2,07:12:11.684989
29,1,4,07:12:37.547058
30,1,8,07:13:03.634015
31,1,6,07:13:29.165930
32,1,3,07:13:54.697845
33,1,3,07:14:20.559914
34,1,8,07:14:46.760787
35,1,2,07:15:13.309460
36,1,6,07:15:39.510333
37,1,7,07:16:06.059006
38,1,10,07:16:32.607679
39,1,4,07:16:58.358752
40,1,8,07:17:24.445709
41,1,5,07:17:50.994382
42,1,3,07:18:16.635408
43,1,3,07:18:42.836281
44,1,9,07:19:08.810307
45,1,7,07:19:35.476974
46,1,4,07:20:01.792763
47,1,9,07:20:27.654832
48,1,4,07:20:53.741789
49,1,2,07:21:19.715815
50,1,7,07:21:45.247730
51,1,9,07:22:10.779645
52,1,7,07:22:36.311560
53,1,7,07:23:02.398517
54,1,5,07:23:28.149590
55,1,8,07:23:54.123616
56,1,6,07:24:20.672289
57,1,4,07:24:46.988078
58,1,8,07:25:12.850147
59,1,4,07:25:38.601220
60,1,5,07:26:04.917009
61,1,7,07:26:31.003966
62,1,3,07:26:57.552639
63,1,2,07:27:23.868428
64,1,6,07:27:49.619501
65,1,10,07:28:16.051219
66,1,3,07:28:42.252092
67,1,2,07:29:08.114161
68,1,5,07:29:34.201118
69,1,3,07:30:00.749791
70,1,10,07:30:26.390817
71,1,10,07:30:52.141890
72,1,6,07:31:18.003959
73,1,2,07:31:44.204832
74,1,10,07:32:10.291789
75,1,8,07:32:36.265815
76,1,7,07:33:02.239841
77,1,3,07:33:28.555630
78,1,8,07:33:54.642587
79,1,2,07:34:21.191260
80,1,10,07:34:47.278217
81,1,9,07:35:12.919243
82,1,6,07:35:39.350961
83,1,3,07:36:05.102034
84,1,3,07:36:30.853107
85,1,9,07:36:56.940064
86,1,6,07:37:23.027021
87,1,2,07:37:49.113978
88,1,2,07:38:15.545696
89,1,3,07:38:41.977414
90,1,6,07:39:08.178287
91,1,9,07:39:34.265244
92,1,10,07:40:00.016317
93,1,2,07:40:26.448035
94,1,10,07:40:52.996708
95,1,3,07:41:19.083665
96,1,7,07:41:45.284538
97,1,9,07:42:11.951205
98,1,2,07:42:38.038162
99,1,10,07:43:04.469880
100,1,9,07:43:30.556837
101,1,3,07:43:56.643794
102,1,8,07:44:22.284820
103,1,9,07:44:48.371777
104,1,2,07:45:14.572650
105,1,6,07:45:40.888439
106,1,10,07:46:07.204228
107,1,2,07:46:33.520017
108,1,8,07:46:59.161043
109,1,3,07:47:24.692958
110,1,4,07:47:50.779915
111,1,4,07:48:17.095704
112,1,5,07:48:43.527422
113,1,5,07:49:09.168448
114,1,5,07:49:35.030517
115,1,2,07:50:01.346306
116,1,3,07:50:26.987332
117,1,7,07:50:52.849401
118,1,8,07:51:18.490427
119,1,2,07:51:44.806216
120,1,8,07:52:10.893173
121,1,6,07:52:36.980130
122,1,9,07:53:03.067087
123,1,2,07:53:29.615760
124,1,4,07:53:55.931549
125,1,8,07:54:22.132422
126,1,5,07:54:47.773448
127,1,4,07:55:13.414474
128,1,2,07:55:40.081141
129,1,8,07:56:05.943210
130,1,3,07:56:32.374928
131,1,3,07:56:58.923601
132,1,7,07:57:25.472274
133,1,5,07:57:51.788063
134,1,8,07:58:17.875020
135,1,8,07:58:43.516046
136,1,2,07:59:09.490072
137,1,10,07:59:35.241145
138,1,5,08:00:01.103214
139,1,7,08:00:26.965283
140,1,4,08:00:52.827352
