id,board_from,alight_to,arr_time
1,1,4,07:00:25.641026
2,1,3,07:00:51.503095
3,1,5,07:01:17.477121
4,1,10,07:01:44.025794
5,1,2,07:02:09.887863
6,1,5,07:02:36.203652
7,1,7,07:03:02.870319
8,1,9,07:03:29.071192
9,1,8,07:03:55.045218
10,1,2,07:04:20.907287
11,1,10,07:04:47.223076
12,1,5,07:05:13.889743
13,1,10,07:05:40.556410
14,1,3,07:06:06.757283
15,1,10,07:06:32.289198
16,1,9,07:06:58.604987
17,1,5,07:07:24.356060
18,1,5,07:07:50.107133
19,1,3,07:08:16.194090
20,1,6,07:08:41.835116
21,1,10,07:09:08.266834
22,1,4,07:09:34.815507
23,1,7,07:10:00.347422
24,1,9,07:10:25.988448
25,1,2,07:10:52.075405
26,1,10,07:11:18.624078
27,1,9,07:11:44.375151
28,1,9,07:12:10.690940
29,1,8,07:12:36.331966
30,1,10,07:13:02.763684
31,1,5,07:13:28.404710
32,1,3,07:13:54.378736
33,1,9,07:14:20.810454
34,1,2,07:14:47.242172
35,1,6,07:15:12.993245
36,1,3,07:15:39.194118
37,1,4,07:16:05.860785
38,1,3,07:16:32.409458
39,1,10,07:16:59.076125
40,1,2,07:17:25.391914
41,1,4,07:17:51.478871
42,1,7,07:18:17.794660
43,1,5,07:18:43.435686
44,1,7,07:19:09.409712
45,1,7,07:19:35.271781
46,1,9,07:20:01.938448
47,1,3,07:20:27.800517
48,1,6,07:20:53.551590
49,1,9,07:21:19.752463
50,1,9,07:21:45.953336
51,1,3,07:22:11.815405
52,1,8,07:22:38.247123
53,1,7,07:23:04.221149
54,1,10,07:23:30.769822
55,1,5,07:23:56.743848
56,1,7,07:24:22.830805
57,1,8,07:24:48.471831
58,1,5,07:25:15.020504
59,1,7,07:25:41.221377
60,1,7,07:26:07.653095
61,1,5,07:26:33.404168
62,1,4,07:26:58.936083
63,1,3,07:27:25.023040
64,1,3,07:27:51.109997
65,1,10,07:28:16.861070
66,1,10,07:28:43.061943
67,1,6,07:29:09.493661
68,1,3,07:29:35.467687
69,1,3,07:30:01.441713
70,1,3,07:30:27.303782
71,1,6,07:30:53.619571
72,1,8,07:31:19.151486
73,1,2,07:31:45.700159
74,1,10,07:32:12.131877
75,1,3,07:32:38.332750
76,1,7,07:33:04.648539
77,1,7,07:33:30.289565
78,1,4,07:33:55.930591
79,1,10,07:34:22.017548
80,1,10,07:34:48.566221
81,1,4,07:35:14.540247
82,1,10,07:35:40.971965
83,1,2,07:36:07.520638
84,1,2,07:36:33.052553
85,1,6,07:36:58.803626
86,1,6,07:37:25.235344
87,1,5,07:37:51.667062
88,1,9,07:38:17.982851
89,1,2,07:38:43.514766
90,1,9,07:39:09.946484
91,1,2,07:39:35.808553
92,1,6,07:40:02.009426
93,1,7,07:40:28.558099
94,1,8,07:40:54.873888
95,1,4,07:41:20.624961
96,1,4,07:41:46.940750
97,1,6,07:42:12.914776
98,1,9,07:42:39.230565
99,1,8,07:43:04.762480
100,1,8,07:43:31.194198
101,1,6,07:43:57.395071
102,1,10,07:44:23.943744
103,1,10,07:44:50.375462
104,1,2,07:45:16.807180
105,1,2,07:45:42.448206
106,1,4,07:46:08.879924
107,1,8,07:46:34.630997
108,1,2,07:47:01.062715
109,1,7,07:47:27.263588
110,1,2,07:47:53.930255
111,1,2,07:48:19.681328
112,1,2,07:48:45.432401
113,1,8,07:49:11.406427
114,1,6,07:49:37.838145
115,1,7,07:50:04.269863
116,1,4,07:50:30.585652
117,1,5,07:50:56.447721
118,1,6,07:51:22.534678
119,1,4,07:51:48.621635
120,1,7,07:52:14.262661
121,1,4,07:52:40.236687
122,1,3,07:53:06.437560
123,1,10,07:53:32.524517
