id,board_from,alight_to,arr_time
1,1,3,07:00:26.200873
2,1,5,07:00:52.749546
3,1,4,07:01:19.181264
4,1,3,07:01:45.268221
5,1,6,07:02:11.130290
6,1,9,07:02:37.678963
7,1,5,07:03:03.541032
8,1,7,07:03:30.089705
9,1,8,07:03:55.730731
10,1,5,07:04:22.397398
11,1,8,07:04:48.371424
12,1,8,07:05:14.122497
13,1,5,07:05:40.554215
14,1,9,07:06:06.870004
15,1,10,07:06:32.511030
16,1,6,07:06:58.152056
17,1,3,07:07:24.700729
18,1,9,07:07:50.562798
19,1,10,07:08:16.203824
20,1,6,07:08:42.065893
21,1,4,07:09:08.381682
22,1,6,07:09:34.132755
23,1,7,07:10:00.799422
24,1,9,07:10:27.466089
25,1,3,07:10:53.107115
26,1,2,07:11:18.858188
27,1,8,07:11:44.499214
28,1,3,07:12:11.165881
29,1,9,07:12:37.481670
30,1,5,07:13:03.343739
31,1,10,07:13:29.775457
32,1,2,07:13:55.416483
33,1,7,07:14:21.617356
34,1,4,07:14:47.591382
35,1,4,07:15:13.907171
36,1,8,07:15:39.881197
37,1,3,07:16:06.196986
38,1,10,07:16:32.397859
39,1,9,07:16:58.946532
40,1,3,07:17:24.808601
41,1,6,07:17:51.009474
42,1,4,07:18:17.210347
43,1,7,07:18:43.877014
44,1,2,07:19:09.518040
45,1,8,07:19:36.184707
46,1,10,07:20:02.385580
47,1,4,07:20:28.472537
48,1,10,07:20:54.446563
49,1,5,07:21:20.197636
50,1,9,07:21:46.746309
51,1,10,07:22:13.178027
52,1,6,07:22:39.152053
53,1,3,07:23:05.467842
54,1,6,07:23:31.108868
55,1,9,07:23:57.082894
56,1,10,07:24:22.944963
57,1,5,07:24:49.611630
58,1,4,07:25:16.160303
59,1,3,07:25:42.826970
60,1,4,07:26:09.142759
61,1,10,07:26:35.004828
62,1,2,07:27:01.671495
63,1,3,07:27:28.103213
64,1,7,07:27:53.744239
65,1,10,07:28:20.292912
66,1,3,07:28:46.379869
67,1,2,07:29:12.580742
68,1,10,07:29:38.667699
69,1,9,07:30:04.754656
70,1,4,07:30:31.303329
71,1,7,07:30:57.054402
72,1,9,07:31:23.255275
73,1,4,07:31:48.896301
74,1,7,07:32:15.328019
75,1,8,07:32:41.876692
76,1,4,07:33:07.517718
77,1,3,07:33:33.379787
78,1,2,07:33:59.241856
79,1,2,07:34:24.992929
80,1,8,07:34:51.308718
81,1,9,07:35:17.395675
82,1,8,07:35:43.036701
83,1,6,07:36:08.677727
84,1,9,07:36:35.109445
85,1,5,07:37:01.083471
86,1,10,07:37:27.284344
87,1,10,07:37:53.146413
88,1,8,07:38:19.120439
89,1,6,07:38:44.761465
90,1,3,07:39:10.512538
91,1,4,07:39:37.061211
92,1,9,07:40:02.923280
93,1,7,07:40:29.471953
94,1,6,07:40:55.672826
95,1,3,07:41:21.873699
96,1,3,07:41:48.305417
97,1,4,07:42:14.056490
98,1,3,07:42:40.257363
99,1,10,07:43:06.689081
100,1,6,07:43:32.663107
101,1,6,07:43:58.637133
102,1,3,07:44:24.499202
103,1,5,07:44:50.250275
104,1,6,07:45:16.798948
105,1,4,07:45:43.114737
106,1,3,07:46:09.663410
107,1,3,07:46:36.212083
108,1,2,07:47:02.074152
109,1,2,07:47:27.606067
110,1,8,07:47:54.037785
111,1,5,07:48:20.124742
112,1,3,07:48:46.325615
113,1,8,07:49:11.857530
114,1,4,07:49:37.389445
115,1,4,07:50:03.938118
116,1,4,07:50:30.138991
117,1,6,07:50:56.805658
118,1,7,07:51:23.121447
119,1,2,07:51:49.095473
120,1,7,07:52:15.069499
121,1,9,07:52:41.385288
122,1,9,07:53:06.917203
123,1,10,07:53:33.348921
124,1,5,07:53:59.322947
125,1,6,07:54:25.871620
126,1,6,07:54:51.958577
127,1,10,07:55:17.820646
128,1,8,07:55:44.021519
129,1,2,07:56:10.337308
130,1,4,07:56:35.978334
131,1,2,07:57:02.645001
132,1,4,07:57:28.845874
133,1,8,07:57:55.394547
134,1,9,07:58:21.368573
135,1,4,07:58:47.230642
136,1,5,07:59:13.317599
137,1,4,07:59:39.068672
138,1,2,08:00:05.735339
139,1,2,08:00:31.376365
140,1,4,08:00:57.463322
141,1,7,08:01:23.779111
142,1,6,08:01:49.420137
143,1,10,08:02:15.061163
144,1,8,08:02:41.492881
145,1,10,08:03:07.693754
146,1,3,08:03:34.125472
147,1,10,08:03:59.987541
148,1,4,08:04:26.188414
149,1,10,08:04:52.620132
150,1,8,08:05:18.371205
151,1,4,08:05:44.345231
152,1,10,08:06:10.893904
153,1,4,08:06:37.442577
154,1,2,08:07:02.974492
155,1,7,08:07:28.615518
156,1,9,08:07:54.477587
157,1,10,08:08:20.909305
158,1,4,08:08:46.771374
159,1,5,08:09:12.745400
160,1,5,08:09:38.496473
161,1,6,08:10:04.928191
162,1,8,08:10:31.015148
163,1,2,08:10:56.766221
164,1,6,08:11:22.517294
165,1,2,08:11:48.268367
166,1,6,08:12:14.019440
167,1,7,08:12:39.881509
168,1,5,08:13:05.855535
169,1,3,08:13:31.496561
170,1,7,08:13:57.137587
171,1,2,08:14:23.453376
172,1,4,08:14:49.769165
173,1,10,08:15:16.317838
174,1,2,08:15:42.984505
175,1,7,08:16:09.651172
176,1,2,08:16:36.082890
177,1,2,08:17:02.056916
178,1,2,08:17:27.588831
179,1,3,08:17:54.020549
180,1,6,08:18:19.771622
181,1,8,08:18:45.412648
182,1,2,08:19:11.053674
183,1,8,08:19:36.804747
184,1,8,08:20:03.120536
185,1,3,08:20:29.669209
186,1,8,08:20:56.217882
187,1,3,08:21:22.884549
188,1,6,08:21:49.433222
189,1,6,08:22:15.520179
190,1,7,08:22:41.607136
191,1,2,08:23:07.808009
192,1,2,08:23:33.782035
193,1,3,08:24:00.330708
194,1,2,08:24:26.081781
195,1,5,08:24:52.282654
196,1,7,08:25:18.033727
197,1,5,08:25:43.895796
198,1,9,08:26:09.646869
199,1,7,08:26:35.962658
200,1,7,08:27:02.511331
201,1,3,08:27:28.262404
202,1,7,08:27:54.694122
203,1,3,08:28:21.242795
204,1,4,08:28:46.883821
205,1,2,08:29:12.634894
206,1,4,08:29:39.183567
207,1,2,08:30:04.824593
208,1,3,08:30:30.465619
209,1,9,08:30:56.106645
210,1,7,08:31:21.747671
211,1,2,08:31:47.388697
212,1,2,08:32:13.029723
213,1,8,08:32:38.670749
214,1,8,08:33:04.311775
215,1,9,08:33:29.952801
216,1,3,08:33:55.593827
217,1,3,08:34:21.234853
218,1,10,08:34:46.875879
219,1,6,08:35:12.516905
220,1,10,08:35:38.157931
221,1,9,08:36:03.798957
222,1,4,08:36:29.439983
223,1,10,08:36:55.081009
224,1,6,08:37:20.722035
225,1,10,08:37:46.363061
226,1,4,08:38:12.004087
227,1,2,08:38:37.645113
228,1,3,08:39:03.286139
229,1,7,08:39:28.927165
230,1,3,08:39:54.568191
231,1,8,08:40:20.209217
232,1,7,08:40:45.850243
233,1,6,08:41:11.491269
234,1,3,08:41:37.132295
235,1,10,08:42:02.773321
236,1,8,08:42:28.414347
237,1,2,08:42:54.055373
238,1,8,08:43:19.696399
239,1,2,08:43:45.337425
240,1,9,08:44:10.978451
241,1,10,08:44:36.619477
242,1,10,08:45:02.260503
243,1,3,08:45:27.901529
244,1,10,08:45:53.542555
245,1,6,08:46:19.183581
246,1,9,08:46:44.824607
247,1,4,08:47:10.465633
248,1,4,08:47:36.106659
249,1,7,08:48:01.747685
250,1,2,08:48:27.388711
251,1,2,08:48:53.029737
252,1,5,08:49:18.670763
253,1,10,08:49:44.311789
254,1,7,08:50:09.952815
255,1,6,08:50:35.593841
256,1,2,08:51:01.234867
257,1,9,08:51:26.875893
258,1,9,08:51:52.516919
259,1,5,08:52:18.157945
260,1,2,08:52:43.798971
261,1,8,08:53:09.439997
262,1,6,08:53:35.081023
263,1,3,08:54:00.722049
264,1,5,08:54:26.363075
265,1,8,08:54:52.004101
266,1,2,08:55:17.645127
267,1,5,08:55:43.286153
268,1,7,08:56:08.927179
269,1,10,08:56:34.568205
270,1,7,08:57:00.209231
271,1,3,08:57:25.850257
272,1,10,08:57:51.491283
273,1,7,08:58:17.132309
274,1,6,08:58:42.773335
275,1,4,08:59:08.414361
276,1,6,08:59:34.055387
277,1,6,08:59:59.696413
278,1,7,09:00:25.337439
279,1,6,09:00:50.978465
