id,board_from,alight_to,arr_time
1,1,2,07:00:26.315789
2,1,5,07:00:52.631578
3,1,6,07:01:18.493647
4,1,5,07:01:44.025562
5,1,7,07:02:09.776635
6,1,7,07:02:35.308550
7,1,10,07:03:00.949576
8,1,2,07:03:26.700649
9,1,6,07:03:52.451722
10,1,4,07:04:18.092748
11,1,3,07:04:44.066774
12,1,4,07:05:09.707800
13,1,7,07:05:35.681826
14,1,4,07:06:01.322852
15,1,4,07:06:27.073925
16,1,9,07:06:52.935994
17,1,5,07:07:19.602661
18,1,6,07:07:45.918450
19,1,9,07:08:11.559476
20,1,5,07:08:37.091391
21,1,4,07:09:02.953460
22,1,8,07:09:28.594486
23,1,6,07:09:54.910275
24,1,2,07:10:20.997232
25,1,9,07:10:46.638258
26,1,4,07:11:13.186931
27,1,8,07:11:39.160957
28,1,5,07:12:05.709630
29,1,8,07:12:31.460703
30,1,3,07:12:57.101729
31,1,5,07:13:23.417518
32,1,6,07:13:50.084185
33,1,9,07:14:16.399974
34,1,2,07:14:42.948647
35,1,3,07:15:09.264436
36,1,10,07:15:35.238462
37,1,8,07:16:01.905129
38,1,2,07:16:27.656202
39,1,3,07:16:54.204875
40,1,8,07:17:20.753548
41,1,3,07:17:47.069337
42,1,3,07:18:12.931406
43,1,6,07:18:39.363124
44,1,6,07:19:05.225193
45,1,7,07:19:31.199219
46,1,2,07:19:57.061288
47,1,8,07:20:23.377077
48,1,4,07:20:49.464034
49,1,4,07:21:15.438060
50,1,5,07:21:41.079086
51,1,2,07:22:06.720112
52,1,3,07:22:32.694138
53,1,9,07:22:59.009927
54,1,4,07:23:24.650953
55,1,6,07:23:51.317620
56,1,9,07:24:17.068693
57,1,6,07:24:42.709719
58,1,7,07:25:08.796676
59,1,3,07:25:35.228394
60,1,7,07:26:01.090463
61,1,2,07:26:27.177420
62,1,6,07:26:52.818446
63,1,4,07:27:19.250164
64,1,8,07:27:45.681882
65,1,9,07:28:11.543951
66,1,10,07:28:38.092624
67,1,6,07:29:04.759291
68,1,3,07:29:31.307964
69,1,7,07:29:57.059037
70,1,2,07:30:23.490755
71,1,3,07:30:49.352824
72,1,9,07:31:15.439781
73,1,8,07:31:41.526738
74,1,8,07:32:07.727611
75,1,10,07:32:33.589680
76,1,4,07:32:59.340753
77,1,2,07:33:25.202822
78,1,2,07:33:50.734737
79,1,2,07:34:16.266652
80,1,6,07:34:42.353609
81,1,3,07:35:08.104682
