id,board_from,alight_to,arr_time
1,1,3,07:00:26.548673
2,1,2,07:00:52.080588
3,1,10,07:01:17.721614
4,1,8,07:01:43.583683
5,1,10,07:02:09.557709
6,1,3,07:02:35.989427
7,1,7,07:03:02.305216
8,1,8,07:03:28.506089
9,1,3,07:03:54.038004
10,1,7,07:04:19.679030
11,1,4,07:04:46.110748
12,1,10,07:05:12.311621
13,1,5,07:05:37.843536
14,1,3,07:06:04.044409
15,1,5,07:06:30.245282
16,1,7,07:06:55.996355
17,1,9,07:07:22.428073
18,1,5,07:07:48.515030
19,1,6,07:08:14.830819
20,1,7,07:08:40.804845
21,1,10,07:09:07.353518
22,1,9,07:09:33.104591
23,1,9,07:09:59.305464
24,1,4,07:10:25.854137
25,1,10,07:10:52.285855
26,1,9,07:11:17.817770
27,1,10,07:11:44.133559
28,1,7,07:12:09.995628
29,1,4,07:12:35.527543
30,1,3,07:13:01.959261
31,1,8,07:13:27.821330
32,1,10,07:13:54.370003
33,1,7,07:14:20.011029
34,1,7,07:14:45.873098
35,1,9,07:15:11.960055
36,1,6,07:15:38.508728
37,1,7,07:16:04.149754
38,1,5,07:16:29.681669
39,1,3,07:16:56.113387
40,1,5,07:17:22.087413
41,1,8,07:17:47.728439
42,1,6,07:18:14.044228
43,1,3,07:18:40.475946
44,1,9,07:19:06.227019
45,1,9,07:19:32.658737
46,1,8,07:19:58.190652
47,1,2,07:20:24.739325
48,1,3,07:20:50.490398
49,1,7,07:21:16.922116
50,1,2,07:21:42.896142
51,1,7,07:22:09.211931
52,1,6,07:22:35.298888
53,1,10,07:23:01.272914
54,1,10,07:23:26.913940
55,1,5,07:23:52.445855
56,1,7,07:24:18.307924
57,1,8,07:24:44.394881
58,1,7,07:25:10.035907
59,1,10,07:25:35.897976
60,1,5,07:26:02.213765
61,1,6,07:26:28.762438
62,1,4,07:26:54.849395
63,1,9,07:27:20.711464
64,1,7,07:27:47.260137
65,1,8,07:28:13.575926
66,1,4,07:28:40.007644
67,1,4,07:29:06.323433
68,1,10,07:29:32.872106
69,1,10,07:29:58.959063
70,1,3,07:30:25.046020
71,1,8,07:30:51.020046
72,1,9,07:31:17.568719
73,1,6,07:31:44.000437
74,1,8,07:32:09.751510
75,1,10,07:32:36.300183
76,1,6,07:33:02.387140
77,1,9,07:33:27.919055
78,1,7,07:33:54.006012
79,1,9,07:34:19.980038
80,1,8,07:34:45.731111
81,1,8,07:35:12.046900
82,1,5,07:35:37.687926
83,1,4,07:36:03.661952
84,1,7,07:36:29.524021
85,1,5,07:36:56.190688
86,1,5,07:37:21.941761
87,1,3,07:37:47.473676
88,1,10,07:38:13.114702
89,1,10,07:38:38.976771
90,1,10,07:39:05.643438
91,1,4,07:39:31.284464
92,1,4,07:39:57.146533
93,1,10,07:40:23.120559
94,1,9,07:40:49.207516
95,1,2,07:41:15.294473
96,1,6,07:41:41.045546
