id,board_from,alight_to,arr_time
1,1,4,07:00:25.974026
2,1,4,07:00:52.522699
3,1,10,07:01:18.496725
4,1,8,07:01:44.247798
5,1,3,07:02:10.914465
6,1,6,07:02:36.665538
7,1,8,07:03:02.866411
8,1,5,07:03:29.182200
9,1,7,07:03:55.383073
10,1,9,07:04:21.245142
11,1,7,07:04:47.676860
12,1,3,07:05:13.427933
13,1,6,07:05:39.743722
14,1,5,07:06:05.717748
15,1,7,07:06:31.918621
16,1,8,07:06:58.585288
17,1,10,07:07:25.133961
18,1,8,07:07:51.220918
19,1,6,07:08:17.652636
20,1,8,07:08:43.968425
21,1,10,07:09:09.500340
22,1,7,07:09:35.362409
23,1,4,07:10:01.336435
24,1,8,07:10:26.868350
25,1,3,07:10:53.300068
26,1,3,07:11:19.274094
27,1,7,07:11:45.025167
28,1,9,07:12:10.999193
29,1,9,07:12:36.640219
30,1,5,07:13:02.281245
31,1,2,07:13:28.712963
32,1,10,07:13:54.913836
33,1,10,07:14:20.775905
34,1,5,07:14:47.324578
35,1,10,07:15:13.640367
36,1,4,07:15:39.614393
37,1,9,07:16:05.701350
38,1,4,07:16:31.675376
39,1,8,07:16:58.107094
40,1,9,07:17:24.538812
41,1,2,07:17:50.179838
42,1,4,07:18:15.820864
43,1,8,07:18:42.136653
44,1,3,07:19:07.668568
45,1,10,07:19:33.755525
46,1,5,07:20:00.187243
47,1,8,07:20:26.503032
48,1,8,07:20:52.589989
49,1,4,07:21:18.564015
50,1,9,07:21:44.538041
51,1,10,07:22:10.179067
52,1,6,07:22:35.930140
53,1,5,07:23:02.131013
54,1,3,07:23:28.217970
55,1,9,07:23:54.080039
56,1,3,07:24:20.395828
57,1,8,07:24:46.369854
58,1,8,07:25:12.343880
59,1,5,07:25:38.317906
60,1,3,07:26:04.633695
61,1,6,07:26:31.182368
62,1,2,07:26:57.731041
63,1,5,07:27:23.372067
64,1,6,07:27:49.687856
65,1,10,07:28:16.119574
66,1,2,07:28:42.668247
67,1,10,07:29:08.642273
68,1,9,07:29:34.174188
69,1,10,07:30:00.261145
70,1,2,07:30:25.793060
71,1,3,07:30:51.655129
72,1,3,07:31:17.970918
73,1,5,07:31:43.944944
74,1,7,07:32:09.918970
75,1,5,07:32:35.670043
76,1,8,07:33:01.757000
77,1,6,07:33:28.188718
78,1,3,07:33:54.620436
79,1,9,07:34:20.707393
80,1,5,07:34:46.569462
81,1,5,07:35:12.320535
82,1,3,07:35:37.852450
83,1,2,07:36:04.053323
84,1,7,07:36:29.915392
85,1,10,07:36:55.889418
86,1,9,07:37:22.090291
87,1,5,07:37:47.952360
88,1,2,07:38:13.484275
89,1,9,07:38:39.915993
90,1,3,07:39:05.557019
91,1,7,07:39:31.757892
92,1,8,07:39:57.844849
93,1,9,07:40:24.160638
94,1,9,07:40:49.911711
95,1,3,07:41:16.227500
96,1,9,07:41:41.759415
97,1,7,07:42:07.621484
98,1,7,07:42:33.262510
99,1,4,07:42:59.694228
100,1,10,07:43:25.335254
101,1,9,07:43:51.197323
102,1,7,07:44:17.745996
103,1,6,07:44:43.832953
104,1,10,07:45:09.695022
105,1,5,07:45:35.336048
106,1,10,07:46:01.651837
107,1,4,07:46:27.852710
108,1,8,07:46:53.714779
