id,board_from,alight_to,arr_time
1,1,5,07:00:26.315789
2,1,10,07:00:52.177858
3,1,2,07:01:17.818884
4,1,5,07:01:43.680953
5,1,9,07:02:09.767910
6,1,10,07:02:35.741936
7,1,7,07:03:02.057725
8,1,2,07:03:27.589640
9,1,2,07:03:53.340713
10,1,2,07:04:19.772431
11,1,5,07:04:46.321104
12,1,8,07:05:11.962130
13,1,8,07:05:38.510803
14,1,10,07:06:04.484829
15,1,4,07:06:30.016744
16,1,6,07:06:56.217617
17,1,7,07:07:21.749532
18,1,7,07:07:47.611601
19,1,5,07:08:14.278268
20,1,9,07:08:40.709986
21,1,8,07:09:06.351012
22,1,6,07:09:32.102085
23,1,8,07:09:57.634000
24,1,3,07:10:23.165915
25,1,9,07:10:49.027984
26,1,9,07:11:15.343773
27,1,8,07:11:41.094846
28,1,5,07:12:06.845919
29,1,6,07:12:33.512586
30,1,6,07:12:59.828375
31,1,10,07:13:25.915332
32,1,5,07:13:52.002289
33,1,9,07:14:18.318078
34,1,9,07:14:44.405035
35,1,4,07:15:10.379061
36,1,7,07:15:36.927734
37,1,10,07:16:03.476407
38,1,4,07:16:29.450433
39,1,9,07:16:55.201506
40,1,2,07:17:21.633224
41,1,6,07:17:47.607250
42,1,8,07:18:14.038968
43,1,10,07:18:40.354757
44,1,2,07:19:06.328783
45,1,8,07:19:32.079856
46,1,5,07:19:58.628529
47,1,2,07:20:24.602555
48,1,2,07:20:50.243581
49,1,7,07:21:15.775496
50,1,2,07:21:41.526569
51,1,2,07:22:07.500595
52,1,9,07:22:33.701468
53,1,8,07:23:00.250141
54,1,10,07:23:25.782056
55,1,10,07:23:51.533129
56,1,7,07:24:17.284202
57,1,3,07:24:42.925228
58,1,10,07:25:08.899254
59,1,5,07:25:35.330972
60,1,4,07:26:01.082045
61,1,10,07:26:27.513763
62,1,8,07:26:53.487789
63,1,8,07:27:19.574746
64,1,10,07:27:46.123419
65,1,10,07:28:12.672092
66,1,6,07:28:38.872965
67,1,4,07:29:05.421638
68,1,6,07:29:31.172711
69,1,6,07:29:57.259668
70,1,8,07:30:23.010741
71,1,8,07:30:48.651767
72,1,2,07:31:14.852640
73,1,2,07:31:40.603713
74,1,3,07:32:06.919502
75,1,8,07:32:32.560528
76,1,9,07:32:58.422597
77,1,2,07:33:24.063623
78,1,4,07:33:49.704649
79,1,6,07:34:15.566718
80,1,6,07:34:41.428787
81,1,6,07:35:07.515744
82,1,7,07:35:33.266817
83,1,4,07:35:59.467690
84,1,7,07:36:25.554647
85,1,6,07:36:51.528673
86,1,3,07:37:17.060588
87,1,8,07:37:42.811661
88,1,4,07:38:08.673730
89,1,7,07:38:34.989519
90,1,5,07:39:01.190392
91,1,5,07:39:27.277349
92,1,2,07:39:53.251375
93,1,10,07:40:19.338332
94,1,8,07:40:45.200401
95,1,7,07:41:10.841427
96,1,9,07:41:36.815453
97,1,7,07:42:03.016326
98,1,2,07:42:29.564999
99,1,3,07:42:55.880788
100,1,9,07:43:21.521814
101,1,5,07:43:47.608771
102,1,5,07:44:14.157444
103,1,4,07:44:40.473233
104,1,8,07:45:06.447259
105,1,9,07:45:32.648132
106,1,3,07:45:59.079850
107,1,10,07:46:24.611765
108,1,3,07:46:50.473834
109,1,6,07:47:16.905552
110,1,7,07:47:43.454225
111,1,9,07:48:09.428251
112,1,9,07:48:35.744040
113,1,4,07:49:01.718066
114,1,3,07:49:27.359092
115,1,3,07:49:52.891007
116,1,8,07:50:18.532033
117,1,7,07:50:44.847822
118,1,6,07:51:11.048695
119,1,4,07:51:36.580610
120,1,8,07:52:03.129283
121,1,5,07:52:29.445072
122,1,5,07:52:55.876790
123,1,3,07:53:22.543457
124,1,6,07:53:48.859246
125,1,6,07:54:15.290964
126,1,2,07:54:41.264990
127,1,9,07:55:07.465863
128,1,7,07:55:33.327932
129,1,3,07:55:59.876605
130,1,7,07:56:25.627678
131,1,10,07:56:51.828551
132,1,2,07:57:17.579624
133,1,10,07:57:43.895413
134,1,4,07:58:10.444086
135,1,2,07:58:37.110753
136,1,7,07:59:03.542471
137,1,8,07:59:29.858260
138,1,5,07:59:56.289978
139,1,4,08:00:22.605767
140,1,6,08:00:48.579793
141,1,3,08:01:14.666750
142,1,3,08:01:40.982539
143,1,4,08:02:06.844608
144,1,3,08:02:32.818634
145,1,8,08:02:58.459660
146,1,4,08:03:24.100686
147,1,8,08:03:49.741712
148,1,4,08:04:15.715738
149,1,5,08:04:42.031527
150,1,2,08:05:08.005553
151,1,3,08:05:34.321342
152,1,8,08:05:59.962368
153,1,10,08:06:25.824437
154,1,8,08:06:52.140226
155,1,2,08:07:18.002295
156,1,5,08:07:44.434013
157,1,3,08:08:10.296082
158,1,2,08:08:35.937108
159,1,5,08:09:02.485781
160,1,6,08:09:28.917499
161,1,5,08:09:55.004456
162,1,3,08:10:21.205329
163,1,7,08:10:47.521118
164,1,4,08:11:13.721991
165,1,5,08:11:39.473064
166,1,4,08:12:05.224137
167,1,6,08:12:31.539926
168,1,6,08:12:57.740799
169,1,6,08:13:23.381825
170,1,4,08:13:49.468782
171,1,10,08:14:15.900500
172,1,2,08:14:41.762569
173,1,8,08:15:07.513642
174,1,2,08:15:33.487668
175,1,8,08:15:59.574625
176,1,4,08:16:25.775498
177,1,7,08:16:52.442165
178,1,5,08:17:18.643038
179,1,6,08:17:44.843911
180,1,7,08:18:11.159700
181,1,10,08:18:37.591418
182,1,10,08:19:03.453487
183,1,4,08:19:29.769276
184,1,9,08:19:55.520349
185,1,8,08:20:22.069022
186,1,4,08:20:47.710048
187,1,5,08:21:14.025837
188,1,10,08:21:40.574510
189,1,4,08:22:06.325583
190,1,7,08:22:32.641372
191,1,4,08:22:59.073090
192,1,3,08:23:25.047116
193,1,2,08:23:51.134073
194,1,8,08:24:16.665988
195,1,6,08:24:42.307014
196,1,7,08:25:08.507887
197,1,6,08:25:34.708760
198,1,4,08:26:00.459833
199,1,4,08:26:26.775622
200,1,9,08:26:52.416648
201,1,7,08:27:18.848366
202,1,5,08:27:45.280084
203,1,2,08:28:11.142153
204,1,7,08:28:36.893226
205,1,6,08:29:02.644299
206,1,10,08:29:28.285325
207,1,2,08:29:53.926351
208,1,8,08:30:19.458266
209,1,7,08:30:44.990181
210,1,2,08:31:10.522096
211,1,3,08:31:36.054011
212,1,10,08:32:01.585926
213,1,2,08:32:27.117841
214,1,7,08:32:52.649756
215,1,2,08:33:18.181671
216,1,5,08:33:43.713586
217,1,7,08:34:09.245501
218,1,6,08:34:34.777416
219,1,7,08:35:00.309331
220,1,7,08:35:25.841246
221,1,9,08:35:51.373161
222,1,10,08:36:16.905076
223,1,4,08:36:42.436991
224,1,4,08:37:07.968906
225,1,8,08:37:33.500821
226,1,9,08:37:59.032736
227,1,2,08:38:24.564651
228,1,3,08:38:50.096566
229,1,3,08:39:15.628481
230,1,6,08:39:41.160396
231,1,8,08:40:06.692311
232,1,6,08:40:32.224226
233,1,5,08:40:57.756141
234,1,2,08:41:23.288056
235,1,8,08:41:48.819971
236,1,3,08:42:14.351886
237,1,5,08:42:39.883801
238,1,2,08:43:05.415716
239,1,8,08:43:30.947631
240,1,8,08:43:56.479546
241,1,10,08:44:22.011461
242,1,2,08:44:47.543376
243,1,4,08:45:13.075291
244,1,2,08:45:38.607206
245,1,5,08:46:04.139121
246,1,5,08:46:29.671036
247,1,10,08:46:55.202951
248,1,8,08:47:20.734866
249,1,8,08:47:46.266781
250,1,3,08:48:11.798696
251,1,5,08:48:37.330611
252,1,2,08:49:02.862526
253,1,2,08:49:28.394441
254,1,5,08:49:53.926356
255,1,6,08:50:19.458271
256,1,3,08:50:44.990186
257,1,2,08:51:10.522101
258,1,8,08:51:36.054016
259,1,6,08:52:01.585931
260,1,5,08:52:27.117846
261,1,5,08:52:52.649761
262,1,7,08:53:18.181676
263,1,10,08:53:43.713591
264,1,5,08:54:09.245506
265,1,8,08:54:34.777421
266,1,9,08:55:00.309336
267,1,6,08:55:25.841251
268,1,4,08:55:51.373166
269,1,9,08:56:16.905081
270,1,10,08:56:42.436996
271,1,3,08:57:07.968911
272,1,7,08:57:33.500826
273,1,8,08:57:59.032741
274,1,4,08:58:24.564656
275,1,8,08:58:50.096571
276,1,10,08:59:15.628486
277,1,7,08:59:41.160401
278,1,7,09:00:06.692316
279,1,7,09:00:32.224231
280,1,9,09:00:57.756146
281,1,4,09:01:23.288061
282,1,3,09:01:48.819976
283,1,8,09:02:14.351891
284,1,8,09:02:39.883806
285,1,4,09:03:05.415721
286,1,4,09:03:30.947636
287,1,7,09:03:56.479551
288,1,5,09:04:22.011466
289,1,8,09:04:47.543381
290,1,3,09:05:13.075296
291,1,5,09:05:38.607211
292,1,4,09:06:04.139126
293,1,2,09:06:29.671041
294,1,8,09:06:55.202956
295,1,7,09:07:20.734871
296,1,8,09:07:46.266786
297,1,10,09:08:11.798701
298,1,9,09:08:37.330616
299,1,10,09:09:02.862531
300,1,10,09:09:28.394446
301,1,8,09:09:53.926361
302,1,8,09:10:19.458276
303,1,7,09:10:44.990191
304,1,8,09:11:10.522106
305,1,3,09:11:36.054021
306,1,2,09:12:01.585936
307,1,5,09:12:27.117851
308,1,3,09:12:52.649766
309,1,5,09:13:18.181681
310,1,8,09:13:43.713596
311,1,7,09:14:09.245511
312,1,5,09:14:34.777426
313,1,9,09:15:00.309341
