id,board_from,alight_to,arr_time
1,1,2,07:00:26.200873
2,1,4,07:00:51.951946
3,1,9,07:01:18.500619
4,1,5,07:01:45.167286
5,1,8,07:02:11.029355
6,1,9,07:02:37.116312
7,1,8,07:03:02.867385
8,1,4,07:03:29.068258
9,1,2,07:03:55.155215
10,1,9,07:04:20.796241
11,1,10,07:04:46.658310
12,1,7,07:05:12.409383
13,1,3,07:05:38.160456
14,1,4,07:06:04.247413
15,1,6,07:06:30.221439
16,1,6,07:06:56.083508
17,1,4,07:07:22.632181
18,1,3,07:07:48.947970
19,1,8,07:08:14.810039
20,1,10,07:08:40.784065
21,1,3,07:09:06.646134
22,1,9,07:09:33.194807
23,1,8,07:09:59.168833
24,1,9,07:10:25.142859
25,1,9,07:10:51.574577
26,1,3,07:11:17.775450
27,1,5,07:11:43.416476
28,1,6,07:12:09.965149
29,1,2,07:12:36.052106
30,1,6,07:13:02.600779
31,1,10,07:13:29.149452
32,1,3,07:13:54.790478
33,1,6,07:14:20.541551
34,1,8,07:14:46.073466
35,1,7,07:15:12.160423
36,1,3,07:15:38.022492
37,1,8,07:16:04.454210
38,1,3,07:16:30.655083
39,1,7,07:16:56.742040
40,1,2,07:17:23.290713
41,1,5,07:17:49.491586
42,1,3,07:18:15.807375
43,1,8,07:18:41.558448
44,1,5,07:19:07.199474
45,1,8,07:19:32.840500
46,1,3,07:19:58.702569
47,1,9,07:20:24.453642
48,1,5,07:20:50.427668
49,1,4,07:21:16.068694
50,1,9,07:21:41.930763
51,1,3,07:22:07.462678
52,1,2,07:22:33.324747
53,1,7,07:22:58.965773
54,1,10,07:23:24.606799
55,1,9,07:23:51.273466
56,1,5,07:24:17.589255
57,1,2,07:24:43.121170
58,1,5,07:25:09.669843
59,1,9,07:25:35.310869
60,1,6,07:26:01.172938
61,1,2,07:26:27.035007
62,1,8,07:26:52.897076
63,1,4,07:27:18.871102
64,1,2,07:27:45.419775
65,1,3,07:28:11.060801
66,1,8,07:28:37.492519
67,1,10,07:29:03.133545
68,1,9,07:29:29.334418
69,1,4,07:29:55.766136
70,1,8,07:30:21.628205
71,1,9,07:30:47.943994
72,1,10,07:31:13.918020
73,1,5,07:31:40.349738
74,1,10,07:32:06.323764
75,1,3,07:32:32.297790
76,1,7,07:32:58.048863
77,1,3,07:33:24.364652
78,1,10,07:33:50.451609
79,1,10,07:34:16.883327
80,1,3,07:34:43.315045
81,1,7,07:35:09.515918
82,1,9,07:35:36.182585
83,1,2,07:36:02.044654
84,1,6,07:36:27.795727
85,1,4,07:36:53.546800
86,1,7,07:37:20.095473
87,1,10,07:37:46.644146
88,1,4,07:38:12.395219
89,1,10,07:38:38.711008
90,1,7,07:39:04.352034
91,1,5,07:39:30.326060
92,1,9,07:39:56.992727
93,1,5,07:40:22.633753
94,1,5,07:40:48.274779
95,1,2,07:41:14.136848
96,1,4,07:41:40.452637
97,1,10,07:42:07.001310
98,1,2,07:42:32.863379
99,1,3,07:42:59.295097
100,1,10,07:43:25.495970
101,1,8,07:43:51.582927
102,1,8,07:44:17.334000
103,1,4,07:44:44.000667
104,1,5,07:45:10.087624
105,1,6,07:45:36.636297
106,1,8,07:46:02.837170
107,1,2,07:46:29.268888
108,1,2,07:46:55.019961
109,1,9,07:47:20.771034
110,1,6,07:47:47.437701
111,1,9,07:48:13.638574
112,1,2,07:48:39.839447
113,1,9,07:49:05.701516
114,1,3,07:49:31.788473
115,1,9,07:49:57.875430
116,1,3,07:50:23.516456
117,1,5,07:50:49.157482
118,1,10,07:51:15.019551
119,1,5,07:51:41.106508
120,1,8,07:52:07.422297
121,1,6,07:52:33.173370
122,1,3,07:52:58.814396
123,1,9,07:53:25.246114
124,1,8,07:53:51.677832
125,1,2,07:54:17.993621
126,1,9,07:54:43.525536
127,1,3,07:55:10.192203
128,1,10,07:55:36.393076
129,1,4,07:56:02.144149
130,1,4,07:56:27.676064
131,1,8,07:56:54.224737
132,1,7,07:57:19.975810
133,1,10,07:57:46.291599
134,1,10,07:58:12.723317
135,1,2,07:58:38.924190
136,1,8,07:59:04.565216
137,1,10,07:59:30.427285
138,1,4,07:59:56.975958
139,1,2,08:00:22.616984
140,1,5,08:00:48.368057
141,1,10,08:01:14.342083
142,1,6,08:01:40.657872
143,1,3,08:02:06.189787
144,1,4,08:02:32.390660
145,1,9,08:02:58.141733
146,1,6,08:03:24.115759
147,1,7,08:03:50.089785
148,1,6,08:04:15.840858
149,1,8,08:04:41.591931
150,1,3,08:05:08.140604
151,1,8,08:05:34.227561
152,1,9,08:06:00.543350
153,1,6,08:06:27.092023
154,1,6,08:06:53.523741
155,1,2,08:07:19.385810
156,1,5,08:07:45.701599
157,1,7,08:08:12.017388
158,1,5,08:08:38.684055
159,1,7,08:09:04.658081
160,1,2,08:09:30.189996
161,1,6,08:09:56.052065
162,1,7,08:10:22.026091
163,1,6,08:10:47.888160
164,1,10,08:11:14.089033
165,1,7,08:11:40.404822
166,1,3,08:12:06.491779
167,1,8,08:12:32.923497
168,1,3,08:12:59.472170
169,1,3,08:13:25.334239
170,1,9,08:13:51.535112
171,1,4,08:14:17.966830
172,1,3,08:14:43.828899
173,1,9,08:15:09.469925
174,1,2,08:15:35.556882
175,1,8,08:16:01.530908
176,1,5,08:16:27.171934
177,1,6,08:16:53.838601
178,1,4,08:17:20.505268
179,1,2,08:17:46.592225
180,1,7,08:18:12.454294
