id,board_from,alight_to,arr_time
1,1,6,07:00:26.315789
2,1,3,07:00:52.177858
3,1,8,07:01:18.493647
4,1,10,07:01:44.244720
5,1,7,07:02:10.445593
6,1,3,07:02:36.994266
7,1,8,07:03:02.856335
8,1,10,07:03:28.497361
9,1,4,07:03:54.471387
10,1,2,07:04:20.672260
11,1,4,07:04:46.646286
12,1,5,07:05:13.194959
13,1,2,07:05:39.626677
14,1,6,07:06:06.175350
15,1,3,07:06:32.724023
16,1,4,07:06:58.924896
17,1,2,07:07:24.456811
18,1,3,07:07:49.988726
19,1,9,07:08:15.739799
20,1,2,07:08:42.171517
21,1,2,07:09:07.922590
22,1,9,07:09:33.784659
23,1,3,07:09:59.646728
24,1,5,07:10:25.620754
25,1,7,07:10:51.152669
26,1,5,07:11:17.239626
27,1,4,07:11:42.880652
28,1,4,07:12:09.081525
29,1,2,07:12:35.055551
30,1,2,07:13:00.917620
31,1,2,07:13:27.233409
32,1,3,07:13:53.207435
33,1,10,07:14:18.848461
34,1,8,07:14:45.515128
35,1,8,07:15:11.156154
36,1,3,07:15:37.130180
37,1,9,07:16:03.331053
38,1,8,07:16:28.972079
39,1,8,07:16:55.638746
40,1,5,07:17:21.612772
41,1,7,07:17:47.928561
42,1,7,07:18:13.902587
43,1,2,07:18:39.876613
44,1,7,07:19:06.077486
45,1,3,07:19:32.051512
46,1,5,07:19:57.583427
47,1,4,07:20:23.445496
48,1,3,07:20:49.646369
49,1,5,07:21:15.733326
50,1,9,07:21:42.165044
51,1,8,07:22:08.480833
52,1,2,07:22:35.147500
53,1,3,07:23:01.696173
54,1,4,07:23:27.228088
55,1,10,07:23:52.869114
56,1,10,07:24:19.184903
57,1,7,07:24:45.500692
58,1,10,07:25:11.251765
59,1,6,07:25:36.892791
60,1,4,07:26:03.441464
61,1,8,07:26:29.303533
62,1,6,07:26:55.277559
63,1,4,07:27:21.593348
64,1,7,07:27:47.455417
65,1,6,07:28:13.317486
66,1,3,07:28:39.404443
67,1,2,07:29:05.491400
68,1,9,07:29:31.807189
69,1,6,07:29:57.781215
70,1,3,07:30:24.212933
71,1,3,07:30:50.528722
72,1,7,07:31:16.844511
73,1,8,07:31:42.931468
74,1,4,07:32:08.905494
75,1,7,07:32:34.437409
76,1,8,07:32:59.969324
77,1,8,07:33:26.285113
78,1,5,07:33:51.926139
79,1,8,07:34:17.677212
80,1,4,07:34:43.993001
81,1,6,07:35:10.079958
82,1,8,07:35:36.053984
83,1,10,07:36:01.916053
84,1,2,07:36:28.116926
85,1,9,07:36:53.867999
86,1,5,07:37:19.509025
87,1,8,07:37:45.040940
88,1,7,07:38:11.127897
89,1,3,07:38:36.878970
90,1,2,07:39:02.741039
91,1,5,07:39:28.827996
92,1,10,07:39:54.914953
93,1,2,07:40:21.115826
94,1,10,07:40:46.756852
95,1,4,07:41:13.305525
96,1,7,07:41:39.506398
97,1,3,07:42:05.147424
98,1,10,07:42:31.814091
99,1,9,07:42:57.901048
100,1,6,07:43:23.652121
101,1,4,07:43:49.626147
102,1,6,07:44:15.600173
103,1,5,07:44:41.574199
104,1,9,07:45:08.122872
105,1,5,07:45:34.096898
106,1,7,07:46:00.763565
107,1,8,07:46:27.430232
108,1,7,07:46:53.071258
109,1,8,07:47:19.502976
110,1,7,07:47:45.818765
111,1,5,07:48:11.680834
112,1,8,07:48:38.229507
113,1,10,07:49:03.980580
114,1,2,07:49:30.412298
115,1,7,07:49:56.053324
116,1,3,07:50:22.140281
117,1,2,07:50:48.456070
118,1,10,07:51:13.987985
119,1,3,07:51:39.850054
120,1,4,07:52:06.050927
121,1,8,07:52:32.024953
122,1,6,07:52:58.340742
123,1,3,07:53:24.091815
124,1,2,07:53:50.178772
125,1,4,07:54:16.610490
126,1,3,07:54:42.472559
127,1,2,07:55:08.113585
128,1,4,07:55:33.754611
129,1,2,07:55:59.395637
130,1,4,07:56:26.062304
131,1,2,07:56:52.263177
132,1,7,07:57:18.464050
133,1,9,07:57:44.105076
134,1,7,07:58:10.536794
135,1,5,07:58:36.177820
136,1,7,07:59:02.726493
137,1,5,07:59:28.367519
138,1,6,07:59:54.008545
139,1,3,08:00:20.324334
140,1,5,08:00:46.640123
141,1,10,08:01:12.614149
142,1,2,08:01:39.045867
143,1,8,08:02:05.132824
144,1,5,08:02:30.664739
145,1,8,08:02:56.305765
146,1,4,08:03:22.392722
147,1,8,08:03:48.593595
148,1,4,08:04:14.680552
149,1,5,08:04:40.542621
150,1,6,08:05:06.974339
151,1,5,08:05:33.175212
152,1,3,08:05:58.926285
153,1,6,08:06:24.900311
154,1,2,08:06:50.651384
155,1,8,08:07:16.292410
156,1,7,08:07:42.841083
157,1,8,08:08:09.272801
158,1,4,08:08:35.588590
159,1,2,08:09:01.339663
160,1,6,08:09:27.201732
161,1,9,08:09:53.402605
162,1,7,08:10:19.951278
163,1,10,08:10:46.382996
164,1,10,08:11:12.024022
165,1,3,08:11:38.110979
166,1,6,08:12:03.862052
167,1,9,08:12:30.410725
168,1,2,08:12:56.726514
169,1,2,08:13:22.813471
170,1,3,08:13:49.014344
171,1,10,08:14:15.446062
172,1,9,08:14:41.197135
173,1,9,08:15:06.948208
174,1,2,08:15:32.810277
175,1,3,08:15:58.451303
176,1,7,08:16:24.538260
177,1,8,08:16:51.086933
178,1,6,08:17:17.635606
179,1,5,08:17:43.276632
180,1,9,08:18:09.363589
181,1,4,08:18:35.912262
182,1,9,08:19:01.886288
183,1,2,08:19:28.318006
184,1,7,08:19:54.404963
185,1,8,08:20:19.936878
186,1,7,08:20:46.252667
187,1,7,08:21:11.784582
188,1,2,08:21:37.646651
189,1,6,08:22:03.178566
190,1,4,08:22:29.040635
191,1,6,08:22:55.707302
192,1,9,08:23:21.908175
193,1,6,08:23:48.574842
194,1,4,08:24:14.548868
195,1,4,08:24:41.097541
196,1,7,08:25:06.848614
197,1,2,08:25:33.397287
198,1,5,08:25:59.484244
199,1,3,08:26:25.571201
200,1,2,08:26:51.886990
201,1,4,08:27:18.318708
202,1,2,08:27:44.750426
203,1,9,08:28:10.951299
204,1,4,08:28:37.383017
205,1,5,08:29:04.049684
206,1,7,08:29:30.023710
207,1,2,08:29:56.690377
208,1,7,08:30:23.122095
209,1,6,08:30:49.553813
210,1,3,08:31:15.985531
211,1,6,08:31:42.417249
212,1,8,08:32:08.848967
213,1,2,08:32:35.280685
214,1,4,08:33:01.712403
215,1,10,08:33:28.144121
216,1,9,08:33:54.575839
217,1,6,08:34:21.007557
218,1,10,08:34:47.439275
219,1,4,08:35:13.870993
220,1,6,08:35:40.302711
221,1,6,08:36:06.734429
222,1,6,08:36:33.166147
223,1,5,08:36:59.597865
224,1,6,08:37:26.029583
225,1,8,08:37:52.461301
226,1,6,08:38:18.893019
227,1,5,08:38:45.324737
228,1,4,08:39:11.756455
229,1,9,08:39:38.188173
230,1,3,08:40:04.619891
231,1,2,08:40:31.051609
232,1,8,08:40:57.483327
233,1,2,08:41:23.915045
