id,board_from,alight_to,arr_time
1,1,5,07:00:26.200873
2,1,8,07:00:52.174899
3,1,3,07:01:18.148925
4,1,6,07:01:43.789951
5,1,5,07:02:09.652020
6,1,5,07:02:36.200693
7,1,6,07:03:01.951766
8,1,6,07:03:28.038723
9,1,5,07:03:54.125680
10,1,10,07:04:19.766706
11,1,4,07:04:45.407732
12,1,7,07:05:11.839450
13,1,7,07:05:38.155239
14,1,10,07:06:03.906312
15,1,10,07:06:30.338030
16,1,7,07:06:55.979056
17,1,7,07:07:21.620082
18,1,9,07:07:47.151997
19,1,9,07:08:13.700670
20,1,4,07:08:40.016459
21,1,3,07:09:06.448177
22,1,2,07:09:32.089203
23,1,9,07:09:58.290076
24,1,8,07:10:24.838749
25,1,5,07:10:51.270467
26,1,10,07:11:17.702185
27,1,8,07:11:43.343211
28,1,2,07:12:09.774929
29,1,8,07:12:35.415955
30,1,3,07:13:01.731744
31,1,5,07:13:28.047533
32,1,8,07:13:54.363322
33,1,3,07:14:20.114395
34,1,7,07:14:46.088421
35,1,10,07:15:11.729447
36,1,10,07:15:38.161165
37,1,2,07:16:03.912238
38,1,10,07:16:30.460911
39,1,3,07:16:56.661784
40,1,6,07:17:22.862657
41,1,8,07:17:48.613730
42,1,3,07:18:14.929519
43,1,2,07:18:41.130392
44,1,7,07:19:07.331265
45,1,10,07:19:33.532138
46,1,2,07:19:59.283211
47,1,8,07:20:25.831884
48,1,3,07:20:52.032757
49,1,10,07:21:18.348546
50,1,4,07:21:44.099619
51,1,10,07:22:10.531337
52,1,5,07:22:36.172363
53,1,4,07:23:02.488152
54,1,5,07:23:28.689025
55,1,3,07:23:54.220940
56,1,3,07:24:20.536729
57,1,5,07:24:47.203396
58,1,8,07:25:13.404269
59,1,7,07:25:39.720058
60,1,7,07:26:05.807015
61,1,8,07:26:31.448041
62,1,10,07:26:57.534998
63,1,9,07:27:24.083671
64,1,6,07:27:49.615586
65,1,9,07:28:15.702543
66,1,7,07:28:41.676569
67,1,8,07:29:07.992358
68,1,5,07:29:34.541031
69,1,2,07:30:01.089704
70,1,9,07:30:27.638377
71,1,3,07:30:53.279403
72,1,3,07:31:18.920429
73,1,2,07:31:44.671502
74,1,9,07:32:10.872375
75,1,8,07:32:37.073248
76,1,4,07:33:03.160205
77,1,4,07:33:29.361078
78,1,7,07:33:55.002104
79,1,7,07:34:21.433822
80,1,5,07:34:47.074848
81,1,7,07:35:13.161805
82,1,6,07:35:39.477594
83,1,6,07:36:05.909312
84,1,3,07:36:31.441227
85,1,7,07:36:57.303296
86,1,2,07:37:23.277322
87,1,9,07:37:49.139391
88,1,7,07:38:15.455180
89,1,4,07:38:41.770969
90,1,10,07:39:07.744995
91,1,3,07:39:33.945868
92,1,4,07:40:00.377586
93,1,8,07:40:26.351612
94,1,8,07:40:52.438569
95,1,4,07:41:18.412595
96,1,9,07:41:44.728384
97,1,10,07:42:10.929257
98,1,7,07:42:36.903283
99,1,9,07:43:02.877309
100,1,3,07:43:28.964266
101,1,8,07:43:55.512939
102,1,7,07:44:21.713812
103,1,6,07:44:48.145530
104,1,2,07:45:14.577248
105,1,10,07:45:40.664205
106,1,6,07:46:06.305231
107,1,9,07:46:32.621020
108,1,5,07:46:58.707977
109,1,2,07:47:25.374644
110,1,2,07:47:51.236713
111,1,7,07:48:17.785386
112,1,7,07:48:44.217104
113,1,7,07:49:10.765777
114,1,5,07:49:36.297692
115,1,4,07:50:01.829607
116,1,7,07:50:28.261325
117,1,2,07:50:54.348282
118,1,4,07:51:19.880197
119,1,7,07:51:45.967154
120,1,2,07:52:12.633821
121,1,6,07:52:38.165736
122,1,6,07:53:04.139762
123,1,3,07:53:30.688435
124,1,5,07:53:56.550504
125,1,7,07:54:22.412573
126,1,8,07:54:48.961246
127,1,4,07:55:15.509919
128,1,3,07:55:42.058592
129,1,9,07:56:07.590507
130,1,2,07:56:33.906296
