id,board_from,alight_to,arr_time
1,1,10,07:00:26.315789
2,1,2,07:00:52.516662
3,1,5,07:01:18.717535
4,1,8,07:01:44.918408
5,1,8,07:02:11.467081
6,1,10,07:02:38.015754
7,1,3,07:03:04.216627
8,1,3,07:03:30.303584
9,1,5,07:03:56.970251
10,1,4,07:04:23.171124
11,1,4,07:04:48.922197
12,1,10,07:05:15.353915
13,1,6,07:05:41.104988
14,1,7,07:06:07.079014
15,1,5,07:06:33.745681
16,1,5,07:06:59.277596
17,1,8,07:07:25.251622
18,1,7,07:07:51.683340
19,1,6,07:08:17.434413
20,1,4,07:08:42.966328
21,1,3,07:09:09.053285
22,1,7,07:09:35.027311
23,1,4,07:10:01.693978
24,1,9,07:10:27.335004
25,1,6,07:10:52.976030
26,1,6,07:11:19.524703
27,1,2,07:11:45.498729
28,1,4,07:12:11.472755
29,1,5,07:12:37.223828
30,1,6,07:13:03.655546
31,1,6,07:13:29.629572
32,1,4,07:13:55.603598
33,1,7,07:14:22.152271
34,1,4,07:14:48.353144
35,1,5,07:15:15.019811
36,1,6,07:15:40.551726
37,1,7,07:16:06.867515
38,1,10,07:16:32.618588
39,1,2,07:16:58.480657
40,1,9,07:17:24.681530
41,1,10,07:17:51.113248
42,1,9,07:18:17.314121
43,1,10,07:18:43.629910
44,1,5,07:19:10.061628
45,1,6,07:19:35.593543
46,1,7,07:20:01.344616
47,1,10,07:20:26.876531
48,1,2,07:20:52.963488
49,1,5,07:21:18.825557
50,1,10,07:21:44.687626
51,1,5,07:22:10.328652
52,1,5,07:22:36.760370
53,1,5,07:23:02.511443
54,1,5,07:23:28.827232
55,1,4,07:23:55.143021
56,1,4,07:24:21.005090
57,1,7,07:24:47.092047
58,1,5,07:25:13.407836
59,1,8,07:25:39.723625
60,1,10,07:26:05.255540
61,1,9,07:26:30.787455
62,1,8,07:26:56.988328
63,1,8,07:27:23.304117
64,1,8,07:27:48.945143
65,1,10,07:28:14.477058
66,1,3,07:28:40.118084
67,1,2,07:29:05.980153
68,1,2,07:29:32.067110
69,1,9,07:29:58.498828
70,1,5,07:30:24.139854
71,1,2,07:30:50.113880
72,1,8,07:31:15.754906
73,1,10,07:31:41.505979
74,1,5,07:32:07.706852
75,1,2,07:32:33.457925
76,1,5,07:33:00.006598
77,1,9,07:33:25.647624
78,1,6,07:33:51.963413
79,1,8,07:34:18.279202
80,1,2,07:34:44.141271
81,1,8,07:35:10.342144
82,1,5,07:35:36.316170
83,1,7,07:36:02.067243
84,1,6,07:36:28.383032
85,1,8,07:36:54.698821
86,1,9,07:37:20.339847
87,1,10,07:37:46.090920
88,1,8,07:38:12.639593
89,1,9,07:38:38.501662
90,1,7,07:39:04.933380
91,1,8,07:39:31.134253
92,1,6,07:39:57.682926
93,1,10,07:40:23.656952
94,1,5,07:40:49.519021
95,1,5,07:41:15.834810
96,1,9,07:41:42.383483
97,1,2,07:42:08.699272
98,1,9,07:42:34.450345
99,1,7,07:43:00.201418
100,1,10,07:43:26.633136
101,1,10,07:43:52.720093
102,1,8,07:44:18.252008
103,1,3,07:44:44.683726
104,1,9,07:45:10.770683
105,1,6,07:45:37.319356
106,1,9,07:46:02.851271
107,1,7,07:46:29.052144
108,1,6,07:46:55.139101
109,1,10,07:47:21.339974
110,1,4,07:47:47.314000
111,1,10,07:48:12.955026
112,1,6,07:48:38.596052
113,1,7,07:49:04.347125
114,1,2,07:49:30.778843
115,1,7,07:49:56.979716
116,1,4,07:50:22.841785
117,1,4,07:50:49.508452
118,1,7,07:51:15.824241
119,1,9,07:51:42.255959
120,1,9,07:52:08.456832
121,1,6,07:52:34.318901
122,1,2,07:53:00.519774
123,1,6,07:53:27.186441
124,1,2,07:53:53.273398
125,1,7,07:54:19.705116
126,1,7,07:54:45.346142
127,1,5,07:55:11.547015
128,1,2,07:55:37.409084
129,1,2,07:56:03.160157
130,1,8,07:56:29.591875
131,1,9,07:56:56.140548
132,1,9,07:57:21.781574
133,1,8,07:57:47.643643
134,1,7,07:58:13.844516
135,1,10,07:58:39.485542
136,1,2,07:59:05.917260
137,1,4,07:59:32.004217
138,1,2,07:59:57.536132
139,1,5,08:00:23.177158
140,1,7,08:00:49.492947
141,1,5,08:01:15.693820
142,1,3,08:01:41.894693
143,1,3,08:02:08.210482
144,1,6,08:02:34.297439
145,1,5,08:03:00.846112
146,1,5,08:03:27.394785
147,1,10,08:03:52.926700
148,1,7,08:04:19.593367
149,1,5,08:04:45.234393
150,1,7,08:05:10.766308
151,1,10,08:05:36.407334
152,1,5,08:06:02.381360
153,1,10,08:06:28.697149
154,1,9,08:06:54.229064
155,1,2,08:07:19.980137
156,1,8,08:07:46.646804
157,1,2,08:08:12.287830
158,1,5,08:08:38.374787
159,1,2,08:09:04.575660
160,1,9,08:09:30.216686
161,1,10,08:09:55.857712
162,1,4,08:10:21.608785
163,1,3,08:10:47.924574
164,1,9,08:11:13.675647
165,1,6,08:11:40.342314
166,1,5,08:12:06.429271
167,1,10,08:12:32.630144
168,1,7,08:12:58.604170
169,1,9,08:13:24.466239
170,1,5,08:13:50.553196
171,1,5,08:14:16.984914
172,1,8,08:14:43.300703
173,1,6,08:15:09.387660
174,1,2,08:15:35.249729
175,1,4,08:16:01.336686
176,1,9,08:16:27.310712
177,1,5,08:16:53.977379
178,1,10,08:17:20.178252
179,1,8,08:17:45.819278
180,1,4,08:18:12.250996
181,1,3,08:18:38.225022
182,1,8,08:19:04.773695
183,1,8,08:19:31.205413
184,1,3,08:19:57.637131
