id,board_from,alight_to,arr_time
1,1,8,07:00:26.431718
2,1,4,07:00:52.980391
3,1,6,07:01:19.296180
4,1,10,07:01:45.047253
5,1,2,07:02:11.363042
6,1,8,07:02:37.911715
7,1,2,07:03:03.998672
8,1,2,07:03:29.639698
9,1,5,07:03:55.955487
10,1,8,07:04:21.929513
11,1,4,07:04:48.130386
12,1,2,07:05:14.562104
13,1,5,07:05:40.424173
14,1,9,07:06:06.855891
15,1,2,07:06:32.829917
16,1,10,07:06:59.378590
17,1,2,07:07:25.352616
18,1,4,07:07:50.884531
19,1,4,07:08:17.433204
20,1,8,07:08:43.748993
21,1,6,07:09:10.297666
22,1,8,07:09:36.271692
23,1,7,07:10:02.703410
24,1,6,07:10:28.677436
25,1,5,07:10:54.209351
26,1,10,07:11:20.876018
27,1,3,07:11:46.627091
28,1,4,07:12:12.714048
29,1,10,07:12:39.380715
30,1,10,07:13:05.929388
31,1,3,07:13:32.478061
32,1,2,07:13:58.793850
33,1,4,07:14:24.434876
34,1,9,07:14:50.185949
35,1,3,07:15:16.617667
36,1,6,07:15:42.479736
37,1,4,07:16:08.680609
38,1,10,07:16:34.996398
39,1,9,07:17:01.197271
40,1,2,07:17:27.398144
41,1,9,07:17:53.713933
42,1,9,07:18:19.354959
43,1,3,07:18:44.995985
44,1,2,07:19:10.970011
45,1,10,07:19:37.056968
46,1,6,07:20:03.372757
47,1,7,07:20:29.234826
48,1,3,07:20:54.985899
49,1,3,07:21:21.652566
50,1,10,07:21:47.403639
51,1,4,07:22:13.377665
52,1,10,07:22:38.909580
53,1,2,07:23:05.458253
54,1,6,07:23:32.006926
55,1,8,07:23:58.322715
56,1,5,07:24:24.409672
57,1,10,07:24:50.050698
58,1,3,07:25:16.251571
59,1,9,07:25:42.225597
60,1,3,07:26:08.774270
61,1,5,07:26:34.975143
62,1,9,07:27:01.523816
63,1,4,07:27:27.724689
64,1,4,07:27:54.040478
65,1,4,07:28:20.589151
66,1,2,07:28:46.676108
67,1,7,07:29:13.342775
68,1,2,07:29:39.543648
69,1,10,07:30:05.630605
70,1,5,07:30:31.831478
71,1,10,07:30:57.918435
72,1,3,07:31:23.892461
73,1,10,07:31:50.559128
74,1,3,07:32:16.421197
75,1,8,07:32:42.062223
76,1,6,07:33:07.813296
77,1,4,07:33:34.129085
78,1,7,07:33:59.770111
79,1,8,07:34:25.302026
80,1,6,07:34:50.833941
81,1,3,07:35:16.920898
82,1,5,07:35:43.469571
83,1,7,07:36:10.018244
84,1,6,07:36:36.566917
85,1,10,07:37:02.540943
86,1,9,07:37:28.072858
87,1,9,07:37:54.621531
88,1,5,07:38:20.372604
89,1,10,07:38:46.573477
90,1,3,07:39:12.324550
91,1,7,07:39:38.756268
92,1,4,07:40:04.507341
93,1,4,07:40:30.258414
94,1,3,07:40:56.690132
95,1,4,07:41:22.331158
96,1,5,07:41:48.305184
97,1,9,07:42:14.279210
98,1,5,07:42:40.594999
99,1,10,07:43:06.795872
100,1,7,07:43:32.436898
101,1,6,07:43:58.868616
102,1,9,07:44:24.400531
