id,board_from,alight_to,arr_time
1,1,4,07:00:26.548673
2,1,3,07:00:52.864462
3,1,2,07:01:19.531129
4,1,10,07:01:45.618086
5,1,5,07:02:12.284753
6,1,5,07:02:38.951420
7,1,2,07:03:05.152293
8,1,3,07:03:31.126319
9,1,5,07:03:57.558037
10,1,7,07:04:23.758910
11,1,9,07:04:50.307583
12,1,7,07:05:16.856256
13,1,4,07:05:42.497282
14,1,8,07:06:08.584239
15,1,3,07:06:34.225265
16,1,8,07:06:59.866291
17,1,6,07:07:25.728360
18,1,10,07:07:52.395027
19,1,3,07:08:18.036053
20,1,2,07:08:43.898122
21,1,7,07:09:10.213911
22,1,6,07:09:36.529700
23,1,2,07:10:02.961418
24,1,8,07:10:29.393136
25,1,5,07:10:55.941809
26,1,2,07:11:21.803878
27,1,4,07:11:48.119667
28,1,2,07:12:13.981736
29,1,5,07:12:39.955762
30,1,7,07:13:06.504435
31,1,2,07:13:32.820224
32,1,3,07:13:59.136013
33,1,2,07:14:24.667928
34,1,10,07:14:50.308954
35,1,2,07:15:16.282980
36,1,2,07:15:42.257006
37,1,9,07:16:08.923673
38,1,8,07:16:35.355391
39,1,3,07:17:01.329417
40,1,5,07:17:27.761135
41,1,6,07:17:53.735161
42,1,6,07:18:19.709187
43,1,4,07:18:46.375854
44,1,5,07:19:11.907769
45,1,4,07:19:38.456442
46,1,6,07:20:04.657315
47,1,7,07:20:31.089033
48,1,6,07:20:56.951102
49,1,6,07:21:23.266891
50,1,6,07:21:49.353848
51,1,6,07:22:15.440805
52,1,4,07:22:41.756594
53,1,8,07:23:07.397620
54,1,10,07:23:33.598493
55,1,5,07:23:59.572519
56,1,2,07:24:25.888308
57,1,6,07:24:51.862334
58,1,7,07:25:17.949291
59,1,2,07:25:44.265080
60,1,7,07:26:10.696798
61,1,7,07:26:36.447871
62,1,8,07:27:02.198944
63,1,2,07:27:28.285901
64,1,4,07:27:54.717619
65,1,9,07:28:21.384286
66,1,3,07:28:47.246355
67,1,6,07:29:13.447228
68,1,4,07:29:39.534185
69,1,4,07:30:06.082858
70,1,4,07:30:31.944927
71,1,2,07:30:58.376645
72,1,9,07:31:24.238714
73,1,3,07:31:50.905381
74,1,3,07:32:17.454054
75,1,4,07:32:44.002727
76,1,5,07:33:10.318516
77,1,3,07:33:36.634305
78,1,9,07:34:03.066023
79,1,9,07:34:29.497741
80,1,8,07:34:55.359810
81,1,7,07:35:21.110883
82,1,9,07:35:46.642798
83,1,3,07:36:12.283824
84,1,4,07:36:37.924850
85,1,2,07:37:04.240639
86,1,9,07:37:30.102708
87,1,7,07:37:55.743734
88,1,2,07:38:21.944607
89,1,2,07:38:48.493280
90,1,4,07:39:14.355349
91,1,4,07:39:39.996375
92,1,5,07:40:06.197248
93,1,9,07:40:32.059317
94,1,8,07:40:58.033343
95,1,8,07:41:23.784416
96,1,7,07:41:50.100205
97,1,2,07:42:15.741231
98,1,4,07:42:41.715257
99,1,7,07:43:08.031046
100,1,8,07:43:34.118003
101,1,10,07:44:00.666676
102,1,4,07:44:26.640702
103,1,6,07:44:52.614728
104,1,6,07:45:18.255754
105,1,9,07:45:44.229780
106,1,4,07:46:10.661498
107,1,8,07:46:36.302524
108,1,7,07:47:01.943550
109,1,8,07:47:28.492223
110,1,4,07:47:54.923941
111,1,4,07:48:21.239730
112,1,6,07:48:47.906397
113,1,6,07:49:13.657470
114,1,9,07:49:40.206143
115,1,9,07:50:06.068212
116,1,9,07:50:32.042238
117,1,9,07:50:58.016264
118,1,2,07:51:24.332053
119,1,3,07:51:50.880726
120,1,10,07:52:16.521752
121,1,10,07:52:42.722625
122,1,3,07:53:08.254540
123,1,10,07:53:34.228566
124,1,4,07:54:00.777239
125,1,9,07:54:27.208957
126,1,7,07:54:53.524746
127,1,8,07:55:19.056661
128,1,10,07:55:44.588576
129,1,3,07:56:10.675533
130,1,9,07:56:36.991322
131,1,2,07:57:03.423040
132,1,7,07:57:29.738829
133,1,6,07:57:55.600898
134,1,4,07:58:21.574924
135,1,7,07:58:48.006642
136,1,6,07:59:13.757715
137,1,2,07:59:40.424382
138,1,3,08:00:06.511339
139,1,6,08:00:32.152365
140,1,5,08:00:58.584083
141,1,9,08:01:24.115998
142,1,2,08:01:50.316871
143,1,6,08:02:16.517744
144,1,9,08:02:43.066417
145,1,4,08:03:09.040443
146,1,7,08:03:35.241316
147,1,6,08:04:01.442189
148,1,6,08:04:27.643062
149,1,5,08:04:54.074780
150,1,3,08:05:20.275653
151,1,5,08:05:46.824326
152,1,6,08:06:12.575399
153,1,3,08:06:38.326472
154,1,3,08:07:04.642261
155,1,9,08:07:30.283287
156,1,7,08:07:56.949954
157,1,8,08:08:22.590980
158,1,6,08:08:48.453049
159,1,5,08:09:14.094075
160,1,8,08:09:40.642748
161,1,5,08:10:06.729705
162,1,4,08:10:32.816662
163,1,2,08:10:58.903619
164,1,4,08:11:24.544645
165,1,2,08:11:51.093318
166,1,10,08:12:17.525036
167,1,9,08:12:43.166062
168,1,5,08:13:09.481851
