id,board_from,alight_to,arr_time
1,1,8,07:00:25.641026
2,1,9,07:00:51.392099
3,1,9,07:01:17.143172
4,1,6,07:01:43.691845
5,1,7,07:02:09.223760
6,1,6,07:02:35.085829
7,1,3,07:03:01.517547
8,1,3,07:03:27.158573
9,1,2,07:03:53.245530
10,1,3,07:04:18.996603
11,1,5,07:04:44.858672
12,1,3,07:05:11.290390
13,1,8,07:05:36.931416
14,1,2,07:06:03.247205
15,1,4,07:06:29.562994
16,1,3,07:06:55.537020
17,1,3,07:07:21.737893
18,1,4,07:07:48.169611
19,1,2,07:08:14.485400
20,1,9,07:08:40.459426
21,1,8,07:09:06.433452
22,1,10,07:09:32.295521
23,1,7,07:09:58.844194
24,1,5,07:10:25.392867
25,1,7,07:10:51.033893
26,1,6,07:11:17.700560
27,1,7,07:11:43.341586
28,1,6,07:12:09.657375
29,1,8,07:12:36.206048
30,1,4,07:13:02.406921
31,1,5,07:13:29.073588
32,1,6,07:13:55.389377
33,1,9,07:14:20.921292
34,1,7,07:14:47.237081
35,1,3,07:15:12.878107
36,1,10,07:15:39.426780
37,1,5,07:16:05.975453
38,1,7,07:16:32.642120
39,1,4,07:16:58.842993
40,1,6,07:17:24.594066
41,1,5,07:17:51.142739
42,1,3,07:18:16.893812
43,1,6,07:18:43.325530
44,1,8,07:19:09.187599
45,1,6,07:19:34.719514
46,1,5,07:20:01.035303
47,1,3,07:20:26.897372
48,1,3,07:20:52.871398
49,1,2,07:21:19.420071
50,1,6,07:21:45.735860
51,1,6,07:22:12.284533
52,1,10,07:22:38.716251
53,1,8,07:23:05.032040
54,1,10,07:23:31.698707
55,1,8,07:23:58.014496
56,1,9,07:24:24.101453
57,1,9,07:24:50.768120
58,1,5,07:25:17.083909
59,1,2,07:25:43.170866
60,1,10,07:26:09.371739
61,1,9,07:26:35.458696
62,1,8,07:27:02.125363
63,1,9,07:27:27.876436
64,1,7,07:27:54.425109
65,1,4,07:28:20.856827
66,1,7,07:28:46.718896
67,1,4,07:29:13.034685
68,1,10,07:29:39.350474
69,1,3,07:30:05.324500
70,1,6,07:30:31.991167
71,1,3,07:30:57.853236
72,1,10,07:31:24.284954
73,1,6,07:31:50.036027
74,1,8,07:32:16.467745
