id,board_from,alight_to,arr_time
1,1,5,07:00:26.431718
2,1,10,07:00:52.863436
3,1,4,07:01:18.837462
4,1,5,07:01:44.478488
5,1,6,07:02:10.229561
6,1,2,07:02:35.980634
7,1,5,07:03:02.647301
8,1,2,07:03:28.398374
9,1,2,07:03:54.947047
10,1,10,07:04:20.809116
11,1,3,07:04:46.671185
12,1,2,07:05:13.219858
13,1,3,07:05:39.420731
14,1,7,07:06:05.736520
15,1,9,07:06:31.598589
16,1,6,07:06:57.239615
17,1,10,07:07:23.326572
18,1,10,07:07:49.527445
19,1,5,07:08:15.843234
20,1,10,07:08:41.594307
21,1,8,07:09:07.235333
22,1,10,07:09:33.902000
23,1,10,07:09:59.543026
24,1,4,07:10:25.517052
25,1,6,07:10:52.183719
26,1,4,07:11:18.045788
27,1,5,07:11:44.361577
28,1,2,07:12:09.893492
29,1,7,07:12:36.209281
30,1,8,07:13:01.960354
31,1,5,07:13:28.161227
32,1,5,07:13:53.802253
33,1,10,07:14:20.350926
34,1,4,07:14:46.101999
35,1,3,07:15:12.533717
36,1,8,07:15:38.395786
37,1,7,07:16:04.944459
38,1,8,07:16:30.476374
39,1,7,07:16:56.338443
40,1,8,07:17:22.089516
41,1,5,07:17:48.405305
42,1,2,07:18:14.379331
43,1,5,07:18:40.695120
44,1,10,07:19:06.336146
45,1,4,07:19:32.423103
46,1,4,07:19:59.089770
47,1,2,07:20:25.176727
48,1,2,07:20:51.377600
49,1,5,07:21:17.018626
50,1,6,07:21:42.992652
51,1,7,07:22:09.308441
52,1,3,07:22:35.282467
53,1,5,07:23:01.144536
54,1,9,07:23:26.676451
55,1,7,07:23:52.877324
56,1,7,07:24:19.309042
57,1,6,07:24:44.840957
58,1,8,07:25:11.389630
59,1,2,07:25:37.476587
60,1,4,07:26:04.143254
61,1,5,07:26:29.894327
62,1,2,07:26:56.326045
63,1,9,07:27:22.757763
64,1,9,07:27:49.424430
65,1,10,07:28:15.511387
66,1,2,07:28:41.827176
67,1,8,07:29:08.028049
68,1,3,07:29:33.779122
69,1,8,07:30:00.210840
70,1,9,07:30:25.961913
71,1,6,07:30:51.823982
72,1,8,07:31:18.024855
73,1,7,07:31:44.111812
74,1,7,07:32:10.778479
75,1,5,07:32:36.640548
76,1,10,07:33:03.072266
77,1,2,07:33:29.620939
78,1,7,07:33:55.261965
79,1,3,07:34:21.928632
80,1,7,07:34:47.460547
81,1,5,07:35:13.547504
82,1,2,07:35:39.521530
83,1,3,07:36:06.188197
84,1,9,07:36:32.503986
85,1,4,07:36:58.935704
