id,board_from,alight_to,arr_time
1,1,10,07:00:26.548673
2,1,3,07:00:52.749546
3,1,8,07:01:19.298219
4,1,6,07:01:45.499092
5,1,10,07:02:11.250165
6,1,2,07:02:37.112234
7,1,8,07:03:02.863307
8,1,8,07:03:28.950264
9,1,2,07:03:55.037221
10,1,5,07:04:20.678247
11,1,8,07:04:47.344914
12,1,2,07:05:12.876829
13,1,4,07:05:38.517855
14,1,4,07:06:05.066528
15,1,7,07:06:31.267401
16,1,4,07:06:57.354358
17,1,7,07:07:23.328384
18,1,2,07:07:49.644173
19,1,4,07:08:15.176088
20,1,3,07:08:40.817114
21,1,2,07:09:07.483781
22,1,6,07:09:33.570738
23,1,9,07:09:59.321811
24,1,5,07:10:25.183880
25,1,10,07:10:51.615598
26,1,4,07:11:17.256624
27,1,5,07:11:43.923291
28,1,4,07:12:10.124164
29,1,3,07:12:35.765190
30,1,4,07:13:02.196908
31,1,6,07:13:28.745581
32,1,4,07:13:54.607650
33,1,8,07:14:20.581676
34,1,3,07:14:47.013394
35,1,10,07:15:12.987420
36,1,3,07:15:38.628446
37,1,7,07:16:04.379519
38,1,2,07:16:29.911434
39,1,8,07:16:55.998391
40,1,4,07:17:22.430109
41,1,5,07:17:48.181182
42,1,2,07:18:14.496971
43,1,9,07:18:41.045644
44,1,3,07:19:07.712311
45,1,4,07:19:34.260984
46,1,4,07:20:00.347941
47,1,6,07:20:25.988967
48,1,9,07:20:52.304756
49,1,5,07:21:18.505629
50,1,4,07:21:44.037544
51,1,8,07:22:09.788617
52,1,6,07:22:36.104406
53,1,3,07:23:02.191363
54,1,3,07:23:28.507152
55,1,5,07:23:54.822941
56,1,3,07:24:21.023814
57,1,5,07:24:47.224687
58,1,7,07:25:13.086756
59,1,3,07:25:39.060782
60,1,2,07:26:05.609455
61,1,8,07:26:31.250481
62,1,3,07:26:57.799154
63,1,3,07:27:23.440180
64,1,8,07:27:50.106847
65,1,8,07:28:15.747873
66,1,10,07:28:41.388899
67,1,8,07:29:08.055566
68,1,6,07:29:34.487284
69,1,5,07:30:01.153951
70,1,2,07:30:27.127977
71,1,2,07:30:53.443766
72,1,9,07:31:19.305835
73,1,8,07:31:45.506708
74,1,4,07:32:11.257781
75,1,9,07:32:37.573570
76,1,5,07:33:04.240237
77,1,4,07:33:30.327194
78,1,2,07:33:56.414151
79,1,8,07:34:22.276220
80,1,2,07:34:48.824893
81,1,10,07:35:15.256611
82,1,5,07:35:41.230637
83,1,9,07:36:07.546426
84,1,2,07:36:33.633383
85,1,5,07:36:59.834256
