id,board_from,alight_to,arr_time
1,1,5,07:00:26.315789
2,1,3,07:00:52.516662
3,1,8,07:01:18.378731
4,1,3,07:01:44.129804
5,1,4,07:02:10.445593
6,1,3,07:02:36.646466
7,1,6,07:03:02.733423
8,1,8,07:03:29.165141
9,1,8,07:03:55.713814
10,1,2,07:04:21.914687
11,1,10,07:04:47.665760
12,1,7,07:05:13.197675
13,1,4,07:05:39.398548
14,1,5,07:06:05.485505
15,1,5,07:06:31.236578
16,1,2,07:06:57.323535
17,1,3,07:07:23.872208
18,1,7,07:07:49.623281
19,1,4,07:08:15.710238
20,1,9,07:08:42.141956
21,1,8,07:09:08.573674
22,1,8,07:09:34.547700
23,1,8,07:10:00.748573
24,1,5,07:10:26.610642
25,1,8,07:10:52.926431
26,1,8,07:11:18.567457
27,1,9,07:11:44.999175
28,1,5,07:12:10.973201
29,1,6,07:12:37.404919
30,1,2,07:13:04.071586
31,1,8,07:13:30.620259
32,1,5,07:13:57.168932
33,1,6,07:14:23.369805
34,1,5,07:14:49.570678
35,1,9,07:15:15.544704
36,1,7,07:15:41.076619
37,1,5,07:16:07.508337
38,1,8,07:16:33.370406
39,1,3,07:16:59.919079
40,1,5,07:17:26.585746
41,1,4,07:17:53.017464
42,1,5,07:18:18.658490
43,1,7,07:18:44.520559
44,1,10,07:19:10.607516
45,1,2,07:19:36.581542
46,1,10,07:20:02.782415
47,1,3,07:20:28.423441
48,1,4,07:20:54.739230
49,1,6,07:21:20.713256
50,1,4,07:21:47.029045
51,1,10,07:22:13.460763
52,1,7,07:22:40.009436
53,1,4,07:23:05.983462
54,1,2,07:23:32.184335
55,1,10,07:23:58.271292
56,1,8,07:24:24.703010
57,1,10,07:24:50.789967
58,1,5,07:25:17.221685
59,1,7,07:25:43.195711
60,1,6,07:26:09.169737
61,1,10,07:26:35.485526
62,1,4,07:27:01.236599
63,1,8,07:27:27.785272
64,1,10,07:27:53.647341
65,1,4,07:28:19.288367
66,1,7,07:28:45.262393
67,1,6,07:29:11.013466
68,1,8,07:29:37.214339
69,1,6,07:30:03.530128
70,1,2,07:30:29.281201
71,1,4,07:30:55.143270
72,1,8,07:31:21.459059
73,1,6,07:31:48.007732
74,1,5,07:32:14.208605
75,1,8,07:32:40.757278
76,1,4,07:33:06.731304
77,1,6,07:33:32.705330
78,1,5,07:33:58.906203
79,1,9,07:34:25.337921
80,1,4,07:34:51.088994
81,1,8,07:35:16.951063
82,1,9,07:35:42.702136
83,1,7,07:36:08.453209
84,1,10,07:36:34.204282
85,1,10,07:37:00.291239
86,1,10,07:37:25.932265
87,1,8,07:37:52.248054
88,1,6,07:38:18.679772
89,1,3,07:38:45.111490
90,1,9,07:39:11.660163
91,1,3,07:39:38.208836
92,1,4,07:40:03.849862
93,1,2,07:40:29.823888
94,1,3,07:40:55.797914
95,1,10,07:41:22.113703
96,1,3,07:41:48.662376
97,1,8,07:42:14.978165
98,1,2,07:42:41.526838
99,1,3,07:43:07.613795
100,1,3,07:43:34.162468
101,1,3,07:44:00.363341
102,1,4,07:44:26.679130
103,1,6,07:44:52.541199
104,1,10,07:45:18.182225
105,1,7,07:45:44.498014
106,1,7,07:46:10.813803
107,1,2,07:46:37.014676
108,1,3,07:47:02.655702
109,1,4,07:47:28.517771
110,1,5,07:47:54.379840
111,1,5,07:48:20.466797
112,1,7,07:48:46.328866
113,1,7,07:49:12.529739
114,1,8,07:49:38.280812
115,1,9,07:50:03.812727
116,1,6,07:50:29.563800
117,1,10,07:50:56.112473
118,1,10,07:51:22.086499
119,1,8,07:51:47.618414
120,1,2,07:52:13.705371
121,1,3,07:52:39.567440
122,1,4,07:53:05.099355
123,1,3,07:53:30.631270
124,1,5,07:53:56.718227
125,1,7,07:54:23.034016
126,1,9,07:54:49.582689
127,1,5,07:55:15.783562
128,1,3,07:55:41.315477
129,1,2,07:56:07.747195
130,1,2,07:56:34.062984
131,1,5,07:57:00.494702
132,1,5,07:57:26.810491
133,1,10,07:57:52.561564
134,1,8,07:58:18.648521
135,1,5,07:58:44.180436
136,1,5,07:59:09.712351
137,1,7,07:59:36.379018
138,1,8,08:00:02.130091
139,1,6,08:00:27.992160
140,1,8,08:00:53.743233
141,1,8,08:01:19.944106
142,1,6,08:01:46.144979
143,1,2,08:02:12.460768
144,1,7,08:02:38.892486
145,1,3,08:03:04.866512
146,1,4,08:03:30.507538
147,1,2,08:03:56.594495
148,1,6,08:04:22.456564
